ID,y1,y2,y3,x1,x2,x3
51097,-2.059583274987528,1.2854380687135087,7.369884434933302,0.3114690931905053,2,2
51098,0.2569354777301718,1.3012591024010216,8.218814544839425,0.10012331987597678,2,1
51099,0.40650234771009464,0.14063887981397638,7.284597635603469,0.8832620349141638,2,3
51100,-0.04048754700642396,-1.7285218242263074,1.4342683975423474,0.09466404123073824,2,1
51101,-0.9104673381472672,-2.8530789719115166,5.121879624995064,0.6807841859280619,1,2
51102,-0.6287653136407718,-0.12112490250849295,3.5978665068290927,0.23336096829947972,2,1
51103,0.73514428814871,2.254532759463274,5.425940900809206,0.8366863150771358,2,1
51104,-0.9865729640522175,-0.21769945758911446,2.6182792878984893,0.7408312641529742,1,2
51105,0.07604392410007849,-0.41936768326767293,7.116205715140632,0.6870899535808668,2,3
51106,0.15771179111633107,-0.46952525586785243,3.443905727306144,0.7090400836945427,2,3
51107,-0.36881840372677,-0.09233198241061957,3.0758125137121364,0.7815059415092425,1,1
51108,-1.8834201709289675,4.221507067173892,5.684435550875054,0.6870899535808668,1,3
51109,-0.08552762841669237,1.0963296377064087,1.6937224275429894,0.06353789581456382,1,1
51110,0.01920234592694503,-0.839533440234643,-2.130088828317441,0.056005367742614,2,2
51111,-2.116156472884787,-3.5833213752046755,2.501234485496092,0.7918710949677894,2,3
51112,-0.2923277590175549,1.912069940983359,7.628270202643625,0.6870899535808668,1,2
51113,-3.2973944566114843,-4.715813955182604,3.5303174717775714,0.877032381064148,1,2
51114,-1.8763470285210857,-1.98862977385639,8.099748634380543,0.09055479958077295,1,3
51115,0.37745416765691026,-1.6597877704752886,1.7619048811733267,0.003983408546036182,2,1
51116,-0.48823953753981963,-1.9610381449226413,0.9033839612841092,0.7439279747605994,2,3
51117,-1.8914718018100736,0.24484012480509898,2.2636473397517283,0.6807841859280619,2,3
51118,0.6609653840269276,-1.9101782349020913,0.33582895337741214,0.03341274507749792,2,2
51119,-0.5993494300922599,-8.555834247700627,-1.6076443723993488,0.04671223077131503,2,3
51120,-2.263514312209737,1.6439612616651242,7.870373561434268,0.19250337967674414,1,1
51121,-0.9947034917727207,-0.7778562446723629,1.7317962866662142,0.8366863150771358,2,3
51122,-2.4222301633115655,-1.1020865768514772,3.54995197763375,0.03341274507749792,1,3
51123,1.2474036321260278,0.9520241638605897,3.5186423315682225,0.4453817054773943,2,3
51124,-0.5723215407940692,-2.5377786294419478,1.455941967476343,0.7000720600874937,2,1
51125,0.7649581082632386,-5.27191517482694,-2.8829313485891213,0.6544916757810046,2,2
51126,-1.3868901107080212,-2.9134524253171312,1.4848485588242306,0.6597128844830973,1,2
51127,-0.04608176167517952,-3.85915549018862,-0.7948992114385852,0.04671223077131503,2,1
51128,-5.809962777973621,-4.280662940302444,4.201196512799473,0.7451537562497377,2,1
51129,-2.1197168661559935,-3.011004740439654,7.083858924043696,0.6807841859280619,1,3
51130,0.4572206470718556,-2.2059965517850633,3.0507448954674867,0.19250337967674414,1,3
51131,-1.5437851918187693,-0.227279786287526,7.930984625701909,0.34867082102900815,2,1
51132,-0.3910155406390886,0.10310702683875417,3.447166424505094,0.11410955055834204,2,3
51133,-1.3629683841633866,-2.425864952579704,4.263503537598938,0.12075205077807194,2,2
51134,-0.49658381446712907,0.6517368777486432,4.86318646809325,0.8384206400564835,2,3
51135,-0.4561131673652365,-4.394799762226311,0.773658453972489,0.23336096829947972,2,3
51136,0.1619861698545851,-1.2313347293856516,0.754193960424298,0.2195021488961031,1,1
51137,-1.2819656682360496,-3.4777042280194106,2.024236010435499,0.374407928430029,2,3
51138,-1.6125287236493056,-3.449059336411592,3.342338147778826,0.03341274507749792,1,2
51139,-1.510887554475501,-2.0031047046754984,5.267894190077058,0.7907727674569769,2,2
51140,0.5625335331691297,-4.544152395683771,-2.3516590968394837,0.03341274507749792,1,2
51141,0.9757354097272042,-1.8109616212791904,-2.0155342293584253,0.19250337967674414,1,1
51142,-0.15785925773288612,-1.3742450963107864,4.0864920661164685,0.7949360805902257,1,3
51143,-2.5245172219653824,-0.1779906870613433,6.857462369745632,0.8207770070492757,1,2
51144,0.8495391832215611,-1.6494771809653876,-0.4516833644281628,0.07667957222633226,1,2
51145,0.7330503279933196,2.2067547324631898,4.164636952266532,0.7494916128682361,1,2
51146,-0.5322846687747785,-3.4864258698022415,-0.3768300567241484,0.3114690931905053,1,2
51147,0.03920009755295617,-3.75387174846017,-0.2581929572355578,0.0745885170992222,1,1
51148,-0.9686357219655674,0.8178540453027499,6.633127218399088,0.961737052014308,2,3
51149,0.9058874229048185,1.70537450881023,10.763813745737188,0.9807757686395033,2,2
51150,-1.5850417155902683,0.15418106651340868,5.696403642116332,0.8385784703347468,1,3
51151,-2.7534054533905903,-2.16780634077658,1.2923894489982426,0.7451537562497377,2,2
51152,-1.1850806764801902,0.3344598536433059,2.6232512204522527,0.961737052014308,1,3
51153,0.8881315845734254,-2.6181045421047937,2.1817601180587065,0.8461857795732382,1,2
51154,-0.40304324830533345,-0.13815158239554065,5.20130051806977,0.9909526115774516,1,1
51155,1.2134208715827592,-0.15192848312377283,7.629356941942964,0.7974680543096087,2,1
51156,-0.976884314409238,-2.9823632751511004,3.2041065167552745,0.6935360776038013,1,2
51157,-2.975421068402798,-2.696985027371932,2.504584248021916,0.34867082102900815,2,1
51158,1.6553199868616402,-2.2066228311773752,5.123414582494683,0.7974680543096087,1,1
51159,0.7602137099302892,-1.0441523191683286,6.156081914902343,0.011748466011156866,2,1
51160,-1.039994082607749,-1.5611674560560176,4.496572823640018,0.016916293144760175,1,1
51161,-1.2744036579845583,-7.931456482860973,4.266193805282191,0.877032381064148,1,3
51162,-0.5403915346395672,-2.9842212356929725,3.271753567649635,0.29183590196163545,2,3
51163,-0.4679135266618524,-2.582960043240937,-0.6648482358763419,0.2676436202867636,2,1
51164,-1.6569374347341872,1.5309520512209607,4.950196052135037,0.18906011419048352,2,1
51165,0.34483379223518273,0.0668222922493128,-1.7530927796796998,0.8461857795732382,1,1
51166,-2.2695728983433097,-1.7375981107515,2.9015234114594532,0.9951020494731557,2,1
51167,-0.42080258880687293,0.12964476250611107,6.139767898942224,0.056005367742614,1,3
51168,1.6331699043520653,0.0014830035421431464,4.687966296283006,0.7974680543096087,2,1
51169,2.4750487538368056,-1.7902444897158907,2.7623782195868083,0.6386252906953478,1,2
51170,0.37877152361671046,-1.6910490444218549,-0.8527769832510776,0.2676436202867636,2,3
51171,-0.9867323335236229,-2.8009416847428046,5.9880728735786235,0.06927696910125536,2,2
51172,-0.691782632753609,-4.038848392013513,0.1897680066846745,0.2195021488961031,2,2
51173,-0.5988600022579377,-2.4017455424520526,-3.5136296845961765,0.8041668179526873,2,3
51174,-0.2226411311571277,-0.6608494311913962,-0.4235764160571865,0.8384206400564835,2,3
51175,-1.2353260155897419,-2.5685606199962088,2.0530076082628215,0.9807757686395033,2,2
51176,-1.6385047001480246,0.2032464567510659,5.966565026579305,0.6255425628437512,2,1
51177,0.1500550190708307,-1.2712687840562624,3.1100672874956685,0.23336096829947972,2,2
51178,-0.4311057704861938,-0.7855737911334906,2.26698680245723,0.7918710949677894,1,3
51179,-3.285045727293125,-3.3235275131060846,1.2968231008928461,0.7815059415092425,1,1
51180,2.424582751233966,1.7015670040761797,7.938638483303206,0.7918710949677894,2,3
51181,-3.0846690415183993,2.345170813916766,4.381484412683735,0.3114690931905053,2,2
51182,1.965203368090803,1.1596385120407258,10.172872419338116,0.8447453962335489,1,1
51183,-2.478800147059077,0.5729033463758504,4.390489687390073,0.056005367742614,1,1
51184,-0.10276271961462702,-0.22085081145940766,1.5183817633359327,0.06353789581456382,2,3
51185,-0.664562244151306,1.5553865981125545,5.117116722007442,0.961737052014308,1,1
51186,2.627339018554477,-5.29602238063981,-2.4294525278023005,0.003983408546036182,1,2
51187,-1.6929693274236466,-2.773644915012811,3.904914523206497,0.6241862421883493,2,3
51188,-1.9702831906921343,0.9369583285338862,7.923158623452246,0.4656346319653588,1,2
51189,-0.32535375829766966,-0.8213627286697747,3.228992107871508,0.2676436202867636,2,2
51190,-2.3167112867208903,-2.15243017866626,1.2136146112474222,0.007803609885228324,2,3
51191,-1.7874925220658824,-3.898969909006858,1.4723539116571054,0.0745885170992222,2,2
51192,0.6179782176255489,1.6852940414153141,9.00057585107399,0.10012331987597678,1,1
51193,-0.6049914226841229,2.346500391813191,4.335315793912374,0.19250337967674414,2,2
51194,0.05903189892460345,-2.272073369002574,1.87121874374495,0.7918710949677894,2,2
51195,-1.1118197306708357,-3.274851040689059,-0.38060537592515953,0.08953652046377902,2,3
51196,1.7211004962560508,-0.19107376476244634,5.45978244699258,0.8461857795732382,1,2
51197,-0.6274607346640227,-0.7555696599818258,0.5945000949936688,0.6597128844830973,2,1
51198,-0.7714835967305236,3.5150302265364513,4.501996368989042,0.4122397495591503,1,3
51199,-0.21278419673064908,1.0706916604273935,3.3900350418829093,0.1239494035191413,1,3
51200,-1.176922053948287,-2.1391864831278857,5.552204078702543,0.20361546604010017,1,3
51201,1.431469555666788,-1.899589699662596,2.45969682158011,0.7949360805902257,1,2
51202,0.45050311406471966,-4.620455275476129,0.47512771570101786,0.7451537562497377,2,3
51203,1.3947179569353991,4.349899503577979,6.319305485642457,0.4646092205947272,1,1
51204,-0.10920835759707503,-3.2143813052112176,-3.7032572864272284,0.6241862421883493,1,2
51205,0.20731339152255696,-0.9063246422197627,7.411999936898284,0.056005367742614,1,2
51206,-1.2982499548350988,-1.4927651305263276,2.1291999685860756,0.3291775678691835,1,2
51207,-0.29907166747191366,-1.0180714033132365,6.3753160920751535,0.2676436202867636,1,3
51208,-0.7863995845137987,-3.1999729558272207,1.006273852147892,0.8474051076032452,2,1
51209,1.1649923342018365,1.2338828546577152,6.874767342945362,0.374407928430029,1,2
51210,-1.3601061629959077,4.582828837553608,6.426660257200385,0.4453817054773943,2,2
51211,-1.459405517329325,-0.28120161665489757,-1.2129484925366731,0.7949360805902257,1,1
51212,-0.04684733481418646,-4.402173165991562,-1.3883936114229156,0.8384206400564835,2,2
51213,-2.1390006612840606,-0.7640987688332906,5.3909317504592265,0.8977548393446819,2,1
51214,-0.78685936327534,-2.9175746225431594,-2.4984271438334975,0.2676436202867636,1,1
51215,-0.5664113352699998,-1.9489827929594485,3.960098720484999,0.18906011419048352,2,2
51216,-1.6219070320818858,-4.105442572861913,-2.8618469000852818,0.6935360776038013,1,3
51217,-1.518325399872607,-0.5183596657742253,1.534851006978995,0.8461857795732382,1,1
51218,0.573501149950486,-3.337907908376554,-1.8472291531151666,0.6947500924615564,2,1
51219,0.42870402647828165,1.5736544277115478,5.626796982099121,0.2195021488961031,1,3
51220,0.04819249524813936,-0.34778575732765593,0.6134327425109629,0.1239494035191413,2,3
51221,1.4616364454394524,3.067857027908399,6.092203047126954,0.40823492266010164,1,3
51222,-1.681389011324586,1.9513550305337017,1.976164751018179,0.1239494035191413,2,2
51223,1.515077955153398,-1.124033967853703,3.701183405960865,0.6544916757810046,2,3
51224,-1.3232867007019258,-1.0753729655928888,1.5029911063671573,0.5310805910171255,2,1
51225,-0.36643101145656526,-5.07723253806884,-3.227251343953136,0.8341042830995407,2,1
51226,0.07071278234568257,-3.797356696225931,1.2387540107210524,0.9400768562012962,2,1
51227,2.9163054035518456,-0.4033631014383363,6.576888822860516,0.0495271259036274,2,3
51228,2.0016770477594004,-2.5450816729165675,3.268132841214903,0.7439279747605994,2,3
51229,0.11548402427346627,-2.3918349515202086,-1.1358910093446455,0.0495271259036274,2,3
51230,-0.9282081059209868,1.5534770208612605,0.17232680985002913,0.8474051076032452,2,1
51231,-1.6965978564352258,2.0508613933807696,4.642571676705718,0.06927696910125536,2,3
51232,-1.641007105511433,1.8759968365906976,3.7181002629829383,0.11410955055834204,2,2
51233,0.881638720805517,0.061061720917998885,0.38041154945943256,0.19250337967674414,2,2
51234,-0.7259552467502204,-5.588884302204418,0.10527386620148795,0.7949360805902257,2,1
51235,-1.4884288620691284,-3.5158050487199555,4.340211705861615,0.4656346319653588,1,3
51236,-0.09789679034884448,-3.708299680561529,-1.1810084607855273,0.6947500924615564,2,1
51237,-0.3084172597451021,-1.4240286138223668,3.584029178230243,0.0745885170992222,1,3
51238,-2.7114975771468797,-1.8607018538307,6.171984990839639,0.6870899535808668,1,1
51239,1.4162568232803596,-0.5706841184638065,3.437354103802735,0.6597128844830973,2,2
51240,-2.128716746065928,-4.8488310017776985,-0.013869158909573631,0.08953652046377902,2,3
51241,-0.49953391390672053,-0.5844947035996,0.7431729058310769,0.8407545878660732,2,3
51242,-0.5217614705539753,-1.7472752776694993,-0.39377608270117787,0.34867082102900815,2,1
51243,0.28791982586356535,-2.9084175586384986,0.5936101540769667,0.7918710949677894,1,2
51244,-0.7200968701220235,-0.3254320405272293,1.9134532427160136,0.8041668179526873,2,3
51245,1.9024481624799874,-3.7589187179471786,-5.472575386696096,0.003983408546036182,2,1
51246,-3.0183858242190533,-3.3886854756950058,3.394046228176191,0.0495271259036274,1,2
51247,-0.9590262450299787,3.0841762050445247,6.241114525289495,0.0745885170992222,2,3
51248,0.9453669230226049,-1.159585311780023,4.455817613572104,0.961737052014308,2,2
51249,-1.0688473374241236,-4.06905624888232,1.699712508722189,0.3114690931905053,2,1
51250,-2.1567206459828268,0.10481613448675109,10.45808728497324,0.05203891079804479,1,3
51251,0.48750562640990935,-0.06669695323700586,-0.46781738275775187,0.39924887236899886,1,2
51252,-0.8342783635141483,-5.595126514630686,1.3590806345288018,0.016916293144760175,1,2
51253,0.6886469947000606,4.255702273906268,4.444078261509131,0.5768880694093375,1,2
51254,-1.380355360260077,-5.744913609514168,-3.5261340448670575,0.12075205077807194,1,2
51255,-1.8080139047715376,-2.4242026553469445,-0.85710504693099,0.374407928430029,2,1
51256,-1.8561867920147375,-1.2930340728528222,2.1719412742810964,0.747477521978761,2,3
51257,-1.7126147683018194,-2.827795806036321,1.9026098069015136,0.8341042830995407,1,2
51258,1.487203322490575,-0.9961672961844722,0.2993917219790446,0.7815059415092425,2,2
51259,-0.9802520094918485,-1.3447128090764873,4.549804285080125,0.7815059415092425,1,3
51260,-0.21975968574235957,1.2241770355463144,5.526190203080243,0.6544916757810046,2,1
51261,1.028099803813534,-2.354317975202678,4.327966467207418,0.9400768562012962,1,3
51262,0.26485154487965257,-2.994870741980363,3.542935458020972,0.9807757686395033,2,1
51263,0.8676924220599829,-1.413136721597662,3.6651755196472666,0.36591596512831126,2,2
51264,1.048684943751884,-0.713138745093446,6.507902931545209,0.0495271259036274,1,2
51265,-2.806259924832699,-1.2941394616951123,5.45524810739592,0.9807757686395033,2,1
51266,0.17464848691908635,-0.8644538273822036,8.103746882325295,0.8461857795732382,1,1
51267,-1.5706593417253303,-1.0146249020388296,5.514390698147257,0.8366863150771358,1,2
51268,-0.3938897464756217,1.111830832848346,-2.0282695030197777,0.13308276965098065,1,2
51269,0.5709749390007492,2.8308996642965347,1.8692295103249763,0.056005367742614,2,2
51270,-0.05074793172549713,1.1559441437354034,4.966912015404242,0.29183590196163545,1,2
51271,-1.049221045016715,1.1845946769594127,1.0061016875847186,0.2676436202867636,2,3
51272,-0.10888760679326603,-1.47003822760804,3.6224860480884056,0.8407545878660732,2,2
51273,0.1868299235909746,-0.5312702324162415,8.259605448242878,0.747477521978761,2,3
51274,-2.186885498641912,-3.373499694482299,2.053234404254404,0.09466404123073824,1,2
51275,0.822511560350298,1.6232622486387087,2.28368426691997,0.7815059415092425,2,1
51276,0.7611248048992105,-0.28263977263661927,-2.0856530020418127,0.07667957222633226,2,3
51277,-2.616502452477935,1.263069439342437,5.326614732897321,0.6947500924615564,1,1
51278,-0.8993629993414752,-1.0267854995357357,5.418367224113586,0.9400768562012962,2,1
51279,0.2208321644132178,-3.603073419244042,4.7403216596600295,0.04671223077131503,2,1
51280,-2.3036430772504777,-6.692942186721841,2.7473036675669955,0.8341042830995407,1,2
51281,-2.2680486928175734,-1.9810983620622586,-1.4082423691800947,0.5511281539525112,2,2
51282,0.001900043435274057,2.593726808460908,3.4019007018962477,0.6870899535808668,2,2
51283,-0.7534212029917718,-4.405192717921854,9.070220520076692,0.9624975981045323,1,3
51284,-0.8106563719392538,2.09229034764697,3.574358062603336,0.016916293144760175,1,1
51285,-1.136456811990166,-0.47447700664400827,5.984736535337313,0.003983408546036182,1,1
51286,-1.293312991796763,2.831021862982434,0.9801112578969182,0.7408312641529742,1,1
51287,2.0638861951849545,0.8190639254180404,-1.938065143863965,0.417502938305353,2,2
51288,-1.4413204112268512,-2.4090448215169866,2.5011533079471695,0.4122397495591503,1,2
51289,-1.5681580430296378,-2.6177247009309843,5.405145269917028,0.12075205077807194,1,3
51290,-0.08344386063694842,1.2191717371689001,6.772098379360863,0.12075205077807194,2,3
51291,-0.28647791987119026,-1.4010620261498192,4.3796212436775965,0.05203891079804479,1,2
51292,-1.4726051864454683,-2.7198465246461248,-1.1758089739574358,0.961737052014308,1,3
51293,-2.1264721957374197,-5.319343738863251,2.8941393091794994,0.43097031502071337,1,2
51294,-0.2530069677850407,3.916661281598121,7.673778667892612,0.28697055713318464,2,1
51295,-3.287877676560453,-2.0049485871890047,2.175595583875123,0.7090400836945427,1,1
51296,0.26636912740719404,0.6869913957230769,-1.342309539101499,0.47427856431703175,2,1
51297,0.5886550724244414,-1.1848968484963194,4.656964914504708,0.19250337967674414,1,2
51298,0.1812527017633095,0.6442605603859044,3.716592627382776,0.08953652046377902,2,3
51299,0.23685335427226997,-0.1023602924744822,4.569285080480771,0.09055479958077295,1,1
51300,0.7949985291395031,-0.6154946285132437,-0.3912919475451422,0.968952396026374,1,2
