Trait,Effect,Level,Estimate,SD
t1,ID,1392,-0.07097662216052412,0.36750287009237176
t1,ID,1517,-0.04125301802094328,0.3116702662087315
t1,ID,487,0.019429525822633895,0.3316203450997221
t1,ID,2086,0.057979586583096536,0.3085010992125055
t1,ID,2217,0.2266038124478655,0.3002889846708205
t1,ID,751,-0.05907230108277872,0.379235304169374
t1,ID,2618,0.09641510953661053,0.3189084343033765
t1,ID,3456,0.04267601481638847,0.3670007234987439
t1,ID,3935,-0.03677653249818832,0.34764846040352404
t1,ID,391,-0.13421810906584145,0.34976920854384475
t1,ID,1405,-0.20439706968609242,0.40384319290031245
t1,ID,1460,-0.17801632583257754,0.3268754907119347
t1,ID,424,-0.030622068536467865,0.4142468714607915
t1,ID,421,-0.05355909325066024,0.37096118389446336
t1,ID,1451,-0.07132938569411636,0.4568678657730141
t1,ID,1543,-0.128481588261202,0.41509515447566836
t1,ID,1384,-0.1653172604681459,0.31373227374915247
t1,ID,383,-0.013760505709797144,0.3727420170369018
t1,ID,1389,0.020886194468475876,0.35261952408712505
t1,ID,1449,-0.04105672905687242,0.290312153914999
t1,ID,456,-0.029944038735120568,0.3335616910810588
t1,ID,1532,-0.09543971759965643,0.3124464050706851
t1,ID,2126,-0.12321417969302276,0.35674234497864704
t1,ID,2456,0.07386253297328946,0.3342108168817148
t1,ID,418,0.009899949708487829,0.3568932981496793
t1,ID,1444,-0.07848922984790987,0.37730152787664073
t1,ID,394,-0.10170623517362402,0.3578962704792937
t1,ID,1428,-0.08206303489860146,0.41571201487898973
t1,ID,1519,-0.05438097512195129,0.3047459301456959
t1,ID,493,-0.041445727425161755,0.35772393673054553
t1,ID,2088,0.014532114367757447,0.31816252042854215
t1,ID,697,-0.021488812207244357,0.35039607204483497
t1,ID,2239,0.007460000055143599,0.3214096815598796
t1,ID,2040,-0.10966813640436156,0.35565722126665456
t1,ID,2174,0.037186375907622284,0.2877528533183308
t1,ID,2494,0.1706208203316784,0.31726971344164656
t1,ID,2971,0.042553896778263156,0.258734060017238
t1,ID,1529,0.06593303938512686,0.3315506174460651
t1,ID,325,-0.004758859528228649,0.3824303807077198
t1,ID,326,-0.04498895009746776,0.3551252685934448
t1,ID,1337,-0.02857721669890451,0.3949819637218012
t1,ID,324,-0.06742325953673571,0.33667866859605533
t1,ID,1335,-0.0748428672947921,0.34034344539281414
t1,ID,1341,-0.06544194140238688,0.3312834606580118
t1,ID,1403,0.03421675259247419,0.37384818361813404
t1,ID,1489,0.2103219264210202,0.3863456629595959
t1,ID,2092,0.10406847094185646,0.36079390507310993
t1,ID,1438,0.022819407421629863,0.36789110406835374
t1,ID,1414,0.025330754707101742,0.3528870284943275
t1,ID,1521,0.027411418149713422,0.29214850225348893
t1,ID,497,-0.18203457416966562,0.32421224202512156
t1,ID,2095,-0.17578395780408756,0.293425165636685
t1,ID,2208,-0.1610747423500288,0.30895016860640523
t1,ID,2477,-0.26397664826130496,0.2908497833474809
t1,ID,3723,-0.09279694131226278,0.27590029343917216
t1,ID,2173,-0.06316505461931232,0.37115348221827954
t1,ID,1395,-0.00519709066022188,0.37137363886050756
t1,ID,1471,-0.06521108293905854,0.30573516778241855
t1,ID,434,-0.05646913615986704,0.3681402990843809
t1,ID,1502,-0.04179470922099427,0.34852862728038364
t1,ID,2047,-0.07537257855641655,0.34002007036641846
t1,ID,2170,0.0003126929141580943,0.3427889404747147
t1,ID,2355,-0.009688317589461787,0.3549011365001262
t1,ID,502,-0.03156869905200438,0.3581939150131276
t1,ID,2105,-0.04198020240990444,0.32630084988181535
t1,ID,2435,-0.15615596569143234,0.3254284492021114
t1,ID,2861,-0.17926822326146066,0.35983801018913397
t1,ID,2493,-0.09586150146555157,0.3031972931521498
t1,ID,2042,-0.1929467889107764,0.35346413505433927
t1,ID,2162,-0.05950537109980359,0.2989957189081538
t1,ID,413,-0.07039612422697245,0.3766715956110871
t1,ID,1433,-0.1328304337232839,0.3738157965825786
t1,ID,1507,-0.03973514625336975,0.31252253181993994
t1,ID,499,0.04878296083305034,0.35125351976079566
t1,ID,2083,0.0594396023754962,0.37804355745098356
t1,ID,2370,0.039321267742198,0.3709757357058835
t1,ID,3042,-0.1421490923827514,0.3262906100005442
t1,ID,3683,-0.2823016764130444,0.3146372439016891
t1,ID,4284,-0.2050105869275285,0.337164621307916
t1,ID,4954,-0.22001400020526488,0.30030077201983646
t1,ID,706,0.020670903925783926,0.3622992907495098
t1,ID,2085,-0.003747711549513035,0.3236494598023574
t1,ID,2277,-0.03872003425844013,0.34617646295494786
t1,ID,2801,-0.062175507067004226,0.34620820640478817
t1,ID,395,0.026169676026329417,0.33591969376092556
t1,ID,1410,0.05013155914493839,0.37015855416979276
t1,ID,1511,0.06374149021110499,0.3304286714191765
t1,ID,471,0.011130905564641585,0.3446978741738445
t1,ID,2121,0.07311102877371017,0.3502080137991155
t1,ID,2364,0.06015601417951985,0.31347747477782156
t1,ID,800,-0.016996047641150647,0.37127662898681935
t1,ID,2860,0.09733324761502445,0.3528869044128695
t1,ID,3472,0.13624613226624213,0.347517986070843
t1,ID,686,-0.026393803404644124,0.30025581157559883
t1,ID,1364,-0.09624679575674239,0.35156558145772915
t1,ID,1429,-0.06759316132636739,0.36777578629023655
t1,ID,373,-0.10576154673472052,0.3303288279552911
t1,ID,1397,-0.1236462272703647,0.3297798690953411
t1,ID,1523,-0.14150978920981278,0.3745872327091032
t1,ID,2100,-0.12416569738416001,0.3265134314947703
t1,ID,2230,-0.07141162575688215,0.3180415919523749
t1,ID,2033,-0.2899592193402349,0.3485168917719171
t1,ID,1385,-0.15585330115398388,0.3419768499440959
t1,ID,1443,-0.22012419952719933,0.28375919944489286
t1,ID,396,-0.0994718084391207,0.3250017453155732
t1,ID,1446,-0.1516764590248931,0.3520123563561587
t1,ID,1525,-0.2250068180740345,0.3144178879793287
t1,ID,380,-0.11801248526433482,0.3587260861916204
t1,ID,1373,-0.19585257225669928,0.3766408826450311
t1,ID,1430,-0.12660791598580545,0.3430111593271581
t1,ID,441,-0.03688838065834715,0.3474569126226818
t1,ID,1524,-0.12267817683110481,0.3382563566760283
t1,ID,2096,-0.20110343391075736,0.29767950647667196
t1,ID,2226,-0.2307138493936508,0.3592863899869851
t1,ID,2566,-0.09039704258786514,0.3413537661966362
t1,ID,862,0.02502559913322329,0.3643192281582644
t1,ID,3140,-0.010400249365484341,0.3495158016204411
t1,ID,4209,0.10422419070499013,0.3045186602378587
t1,ID,1091,-0.13672979453811418,0.3546854378908244
t1,ID,1092,-0.08400935639627276,0.27622082531282804
t1,ID,3922,-0.1833314071787754,0.33899376723488595
t1,ID,883,-0.07395671981386848,0.3558470405964261
t1,ID,3586,-0.13065714342752466,0.3324552800678527
t1,ID,4144,-0.11163030607625841,0.3255069980149605
t1,ID,5100,0.09554487405344844,0.30889274999937505
t1,ID,5422,-0.030625889860093597,0.3490959172079895
t1,ID,1123,0.032086560986281265,0.32325938925591197
t1,ID,1108,-0.07203175486065451,0.37976024560461974
t1,ID,5174,0.03497021715622396,0.3553764801090001
t1,ID,698,0.1103521026918315,0.3865475311701595
t1,ID,668,0.04191103410325011,0.3181492602785877
t1,ID,2271,0.11109704472124585,0.3204997848384474
t1,ID,725,-0.027283825755148417,0.3803619774428289
t1,ID,701,0.0352275205217302,0.34335451892304364
t1,ID,2291,0.058181614279747,0.3611856284903356
t1,ID,2683,0.1759993031807244,0.37605953013230875
t1,ID,1,-0.11186870399396864,0.4030524038194282
t1,ID,405,-0.07751941675320266,0.3323914523385637
t1,ID,408,-0.0909456373914145,0.3613844663465641
t1,ID,1424,-0.1498515834379941,0.3252941848752286
t1,ID,1510,-0.19780613264068958,0.32607801185995866
t1,ID,2073,-0.18378128739394012,0.31982770256990706
t1,ID,2341,-0.09785826093982905,0.38199097911257474
t1,ID,436,0.01281419104430823,0.3771262242618437
t1,ID,1498,-0.028618397375103088,0.3580902308112185
t1,ID,453,0.01377093472518027,0.3200442777993036
t1,ID,1494,-0.07860613235738129,0.33525561893696504
t1,ID,2059,-0.0963649864308536,0.34799938743630554
t1,ID,2358,-0.0008998167631216365,0.3492002292901354
t1,ID,2735,0.31992776870727535,0.38848877236509716
t1,ID,3371,0.3661319586075842,0.3958413689847752
t1,ID,1060,-0.014490087423473599,0.3516501678413639
t1,ID,1048,0.027129841535352164,0.363484062117046
t1,ID,4587,0.04552456484176221,0.3340723766765867
t1,ID,5274,0.2544650753075257,0.36922119458051644
t1,ID,5461,0.21843847069889302,0.3583884086881828
t1,ID,708,0.012509625336970195,0.34385742999279506
t1,ID,2243,0.0932962541142479,0.3421871332678406
t1,ID,230,-0.02962324230931699,0.2798308854806344
t1,ID,75,-0.11061245230492206,0.3565603268766722
t1,ID,65,-0.14360078010358848,0.37650464895307995
t1,ID,1253,-0.12776538915466515,0.3409010561822209
t1,ID,111,-0.09596299455966799,0.373344587729162
t1,ID,1269,-0.13478320596568666,0.32951415956887553
t1,ID,1671,-0.18810610460117458,0.29877002408141157
t1,ID,80,0.020485478448681513,0.4114799166581996
t1,ID,79,-0.06201033846591601,0.37349924706886045
t1,ID,1261,-0.019270962067530456,0.37834259580293966
t1,ID,118,0.039661803822964414,0.35925116822525466
t1,ID,1287,-0.03863765161950142,0.3533024490647622
t1,ID,199,-0.04231615621829405,0.374452757199619
t1,ID,1682,-0.04551423776429146,0.33185801356831846
t1,ID,1881,-0.1688057373650372,0.34638490218158957
t1,ID,336,-0.07375231002690269,0.40986128650053816
t1,ID,342,-0.08555252262769505,0.32314913916693694
t1,ID,1343,-0.10771503117866811,0.36961704627198
t1,ID,330,-0.09019241468049585,0.38362099743510597
t1,ID,1356,-0.0383395885815844,0.3765960484059088
t1,ID,1401,-0.08975555472541599,0.34008516798431204
t1,ID,1377,-0.05234315370616971,0.32932347057544076
t1,ID,1459,-0.06882006540254224,0.34448128758389
t1,ID,439,-0.04333693321095779,0.3844422093091955
t1,ID,1473,-0.09652386009227487,0.3145621531385508
t1,ID,2017,-0.02790088226087391,0.3859731683232858
t1,ID,2241,-0.0151593708479777,0.3022571667315582
t1,ID,2542,-0.003261136077344411,0.3076722327966493
t1,ID,2172,-0.0784719911869615,0.3145356226220044
t1,ID,765,-0.0629341019061394,0.2883539462886875
t1,ID,2369,-0.06578209805302322,0.28446446655155294
t1,ID,3136,0.04883674087643157,0.2822009339046879
t1,ID,331,-0.04568797625834123,0.35741434466289757
t1,ID,1340,-0.016574471415951857,0.3872085673395659
t1,ID,1404,-0.05966561053297484,0.3649970659602749
t1,ID,414,-0.06518712180666625,0.38076033220692806
t1,ID,1461,-0.09012173115275797,0.3341114043056024
t1,ID,440,-0.025553828345036892,0.3377036319082399
t1,ID,425,-0.008420226275920869,0.3673849003378947
t1,ID,1463,-0.02860739490250126,0.3343948893633996
t1,ID,2025,-0.047924901901278655,0.3383709263354344
t1,ID,2140,-0.10688284763949923,0.3327364888304157
t1,ID,2688,-0.03753214476164431,0.33428675758455584
t1,ID,3816,-0.035708668171428135,0.2405018185481337
t1,ID,3043,0.07524209857918315,0.349805750673301
t1,ID,3856,0.25430324938381094,0.35630941224190227
t1,ID,4528,0.15853400510502977,0.32388909330052834
t1,ID,5425,-0.06015898003242909,0.3049723597003739
t1,ID,225,-0.11171721152262763,0.360221919200144
t1,ID,112,-0.08338556691480335,0.3301054241118821
t1,ID,1727,-0.13570094883907585,0.3544033275122337
t1,ID,177,-0.008093373049050586,0.38576395530275026
t1,ID,295,-0.01512821585405618,0.3499792515337408
t1,ID,122,0.010527959007304202,0.2885331820875221
t1,ID,1272,0.01668227704940363,0.3076931067072086
t1,ID,1586,0.1367573119397275,0.40994577990245734
t1,ID,1907,-0.008868588896002609,0.38844425391428045
t1,ID,511,-0.10235304675996304,0.32662997233772845
t1,ID,463,-0.19241705478169016,0.34839579545354377
t1,ID,2129,-0.18352070603985338,0.319004904511181
t1,ID,2052,-0.01260517804301344,0.31264996422716396
t1,ID,2191,0.05883317454135975,0.3146543680851795
t1,ID,2395,-0.034016663385555146,0.3019573581572882
t1,ID,801,-0.14070136575814104,0.364435463802035
t1,ID,2923,-0.0928164500882849,0.3395237424219251
t1,ID,599,-0.12503074028529224,0.38430148382543006
t1,ID,2106,-0.07302566669881343,0.315338980289333
t1,ID,2244,0.02232093846891076,0.31665953713551176
t1,ID,796,-0.029769818205386392,0.3938191448387633
t1,ID,2491,0.03014655958861113,0.35346532831586
t1,ID,470,0.011161434082314372,0.3424210126422104
t1,ID,2089,-0.04761777916457505,0.36847177059373865
t1,ID,2444,0.07365199969615786,0.3251464075080402
t1,ID,2209,-0.09509178264765074,0.3549165119307232
t1,ID,388,-0.08852136096917092,0.3831253270966199
t1,ID,1400,-0.09758254209533333,0.40667102656973453
t1,ID,1455,-0.05036271108780057,0.3633772019552096
t1,ID,365,-0.039520239201374346,0.33141683472914574
t1,ID,367,-0.04026589436922221,0.34233935046650943
t1,ID,1368,-0.04815055550308897,0.34363358140329175
t1,ID,1355,-0.017663322081789376,0.33303826467586367
t1,ID,1421,-0.117019349145703,0.3479619223282346
t1,ID,1539,-0.18215975242666899,0.340587534916094
t1,ID,444,-0.04625466404715553,0.3616626167895842
t1,ID,1464,-0.09352096876129505,0.3343599359891014
t1,ID,2113,-0.08256942970678212,0.3095203811181736
t1,ID,2470,-0.11331600353587416,0.3648301753928116
t1,ID,2963,0.0026548258587717924,0.3463409595922648
t1,ID,410,-0.08865674765780568,0.37148009119221226
t1,ID,1434,-0.13460702359210702,0.35341812689774577
t1,ID,1513,-0.13909563699678076,0.3342939226466556
t1,ID,2076,-0.16489947412977918,0.34416127747538766
t1,ID,687,0.06304811587557195,0.34014592294768703
t1,ID,2232,-0.05040836965199555,0.3370555713118622
t1,ID,778,-0.0031607406865805307,0.34594035680715746
t1,ID,2517,-0.004424838599516077,0.3401479290118938
t1,ID,3545,0.06635489875450734,0.29970481682767053
t1,ID,4139,0.10325612610264215,0.2606532038311326
t1,ID,696,-0.08618421813487655,0.32559471654078587
t1,ID,2234,-0.15372372706187892,0.3314190841256689
t1,ID,2552,-0.13018941229209305,0.33870182431918616
t1,ID,870,-0.003736404461669735,0.38837546719138943
t1,ID,3155,-0.09700084684416652,0.3364981304233503
t1,ID,3748,-0.09608566931216049,0.31100223905558344
t1,ID,996,-0.04072720683645457,0.34698130567741226
t1,ID,911,-0.01014140440151094,0.3574580599227216
t1,ID,3925,-0.04084242433949839,0.3362742719055504
t1,ID,4612,-0.1509908608836122,0.3847210541452599
t1,ID,5228,-0.0788043034379371,0.3312034291373438
t1,ID,912,-0.06418824614956974,0.3839907589579895
t1,ID,3412,0.09128196640172971,0.3620242332718107
t1,ID,3913,0.20627316513098778,0.373043352764314
t1,ID,1528,-0.20528546085814017,0.32494793565357477
t1,ID,492,-0.0627685085637495,0.30861453734674615
t1,ID,2094,-0.1340537708462216,0.34780444351717005
t1,ID,2072,-0.16268103394191716,0.37158776386356246
t1,ID,2268,-0.10599833582527936,0.3364850318499723
t1,ID,2747,0.038236380557063916,0.34303343501475786
t1,ID,3698,-0.012939919220734737,0.30314499413897406
t1,ID,4555,0.02462825465394415,0.3247952272641915
t1,ID,1089,-0.10549461278016678,0.4116052535158995
t1,ID,1090,-0.08549711230560204,0.33315206420857196
t1,ID,3893,-0.11131469723302874,0.39015539723019366
t1,ID,683,-0.01305623684776949,0.3288918108183836
t1,ID,2034,-0.18362331689568231,0.34635629496808423
t1,ID,2248,-0.15104916322045026,0.34524590639550523
t1,ID,435,0.011472894917242226,0.3471610717335299
t1,ID,1497,0.04253595615969972,0.3512264827294954
t1,ID,2065,0.040623416355229,0.37506059917197393
t1,ID,1445,-0.10016265546670185,0.3245483204662538
t1,ID,1522,-0.1850677620898932,0.37928566946027925
t1,ID,490,-0.024766803835518655,0.37557772366868686
t1,ID,2084,-0.11572674711118455,0.3735190717309317
t1,ID,2214,-0.06219297148287294,0.3752427315319966
t1,ID,2443,-0.08007454505655912,0.3436677662816157
t1,ID,2875,0.05452040940173902,0.3007194027248472
t1,ID,824,-0.01220182030850992,0.3497482078522727
t1,ID,2743,0.003785760169848793,0.3403601851565395
t1,ID,3623,0.11284570552408697,0.365314226640248
t1,ID,4206,-0.04694233403424732,0.31829401804665464
t1,ID,5329,-0.00797068367246539,0.33052227561521713
t1,ID,5518,-0.028369471350451928,0.3403687708466254
t1,ID,1168,0.03209076651372017,0.3541598014176617
t1,ID,5671,0.05775444010738287,0.40848236721097225
t1,ID,5331,-0.06744933009147647,0.2965309158017858
t1,ID,5499,-0.020112026758724835,0.3008283757094327
t1,ID,1158,-0.039249361469410354,0.37671015750086817
t1,ID,5648,-0.009630308165214967,0.3351643055417756
t1,ID,5944,-0.003214663208200382,0.33740878640969985
t1,ID,228,0.08384107943158597,0.36295434296379775
t1,ID,665,0.0075306062726303875,0.3682330950964751
t1,ID,500,0.00848932890221479,0.38850086511883797
t1,ID,2222,0.009169128770008694,0.41895469322436363
t1,ID,2590,-0.07928832585923373,0.36061294805930155
