Trait,Effect,Level,Estimate,SD
t1,ID,362,-0.03537651004076726,0.37125259172770725
t1,ID,1366,0.007449866789816476,0.4205885261949425
t1,ID,339,0.07739242139236409,0.39161879636494884
t1,ID,1348,-0.0011764830871170081,0.41099964547456663
t1,ID,1412,-0.020669263831393336,0.37783359745948136
t1,ID,372,0.0424740556460616,0.3843992542142752
t1,ID,369,-0.015821185885817605,0.39118326982447227
t1,ID,1370,-0.06993147852906186,0.34682518764183085
t1,ID,1478,-0.11342653414377887,0.40455597446474667
t1,ID,354,0.02378350487521945,0.3793910394905474
t1,ID,344,-0.021379011050871727,0.37517544616484116
t1,ID,1359,0.008485206450600954,0.438393267991112
t1,ID,343,0.027106469379028966,0.4172865108131222
t1,ID,332,0.05674520503414389,0.43092678808087453
t1,ID,1344,-0.012330709878059426,0.4391062488841685
t1,ID,1408,-0.005188921944145141,0.3936062352238751
t1,ID,386,-0.020604441291067088,0.37690343729891695
t1,ID,374,0.01785936298541877,0.4290592274725505
t1,ID,1398,-0.10197203453574696,0.3842604913503511
t1,ID,1472,-0.19969842838184113,0.36419710535976274
t1,ID,2032,-0.10322808677153275,0.3903466579360429
t1,ID,722,0.09754768497396499,0.36518655276735457
t1,ID,2349,-0.02230504631963849,0.3892097260673053
t1,ID,2595,-0.22959258395034693,0.33879786844155546
t1,ID,741,0.17681673832102865,0.4107502657419391
t1,ID,753,0.12671008961353283,0.39958076788670616
t1,ID,2320,0.19532927879540915,0.3995175494643519
t1,ID,690,0.18573156283210637,0.3983856042442939
t1,ID,715,0.12155309714326036,0.3517281367824049
t1,ID,2259,0.1464920028797074,0.3469595840497478
t1,ID,2905,0.16214693302559033,0.3629046766784935
t1,ID,3551,0.027957225646353404,0.3824004107224019
t1,ID,4304,0.22222752492690018,0.4005839175664878
t1,ID,2347,-0.03578800704755402,0.3786812173545023
t1,ID,378,0.006563809086094863,0.41549347233705264
t1,ID,359,0.05348077661363946,0.3908111680559158
t1,ID,1386,-0.11270936539091848,0.3963326171164527
t1,ID,345,0.03202942673160167,0.3529824539480704
t1,ID,340,0.11047255674024223,0.46530634644255464
t1,ID,1351,0.06959438534911845,0.40400373374877946
t1,ID,1393,-0.02502949215663482,0.3795486073751185
t1,ID,1452,-0.023950636035962872,0.39419314597994337
t1,ID,377,0.10726745416069942,0.38847575946280954
t1,ID,1380,0.08495364030224804,0.41545498190571384
t1,ID,382,0.15073617761759356,0.4084697733126857
t1,ID,1378,0.179008884229468,0.3996443510189033
t1,ID,1439,0.17146771590686496,0.43684544818753235
t1,ID,1531,0.08534370294051236,0.39219449022629993
t1,ID,489,0.06419518602541653,0.4326935108234212
t1,ID,2091,0.007882720712702138,0.35200056432798754
t1,ID,370,0.0916526176895299,0.4181941811976029
t1,ID,379,0.12270130231118238,0.3774358052546528
t1,ID,1375,0.12874187924700495,0.42987552668792456
t1,ID,1495,0.032823718758208074,0.3354060659299823
t1,ID,426,0.044281361502637485,0.40767034657217793
t1,ID,1476,0.007225159740507024,0.40797260200407537
t1,ID,2051,-0.0686376204593626,0.38138926696917
t1,ID,2258,-0.08073327979518476,0.3968661437384332
t1,ID,2655,-0.053390555201376214,0.39288590434177284
t1,ID,475,0.13103637141300403,0.4548911011485048
t1,ID,477,0.20815209264466272,0.3960319407097099
t1,ID,2069,0.20958274257227796,0.3751704161320268
t1,ID,381,0.14847553364435742,0.37705420767035613
t1,ID,1376,0.2306452412396919,0.4143103557378257
t1,ID,363,0.1322909354244418,0.4075989181713102
t1,ID,1362,0.22781691199385753,0.4033927702462801
t1,ID,1427,0.2672669650727887,0.37486596354856533
t1,ID,419,0.15331707268647318,0.42856974841374484
t1,ID,412,0.11085691714501743,0.36329373091932227
t1,ID,1437,0.21673887826893273,0.39497826241399087
t1,ID,1516,0.43457887592847055,0.41261941284821846
t1,ID,2212,0.33715978298434857,0.3904690885452668
t1,ID,2700,0.1992771299200821,0.33277212413434576
t1,ID,3355,0.0718046052940302,0.27056141782828474
t1,ID,757,0.05836027469838452,0.37396763031184804
t1,ID,452,0.08552840890610479,0.3796775770266494
t1,ID,1487,0.04959122723360263,0.3033048155878733
t1,ID,2031,0.10230943498119027,0.3441613419592619
t1,ID,376,0.0803256752424771,0.3697364984534582
t1,ID,1371,0.044520234493046006,0.38756682487265026
t1,ID,357,0.004264574637267071,0.3748808349142098
t1,ID,1360,-0.026626491893656908,0.4147317882329029
t1,ID,1425,-0.1066289621312328,0.43853522280687884
t1,ID,1509,-0.03898063878756772,0.41943472099283857
t1,ID,2147,0.04737669225318093,0.34834007789032123
t1,ID,2350,0.09091735186684767,0.36974390349128433
t1,ID,655,0.0986979134106507,0.34884086764217476
t1,ID,334,-0.01824333052839144,0.3869849805117847
t1,ID,1345,-0.07133841850682282,0.3935966616030475
t1,ID,1382,-0.08369777834947163,0.4157284959263432
t1,ID,398,0.00739390299619625,0.4088413107937714
t1,ID,1436,-0.06402103391487203,0.40079383280718234
t1,ID,1514,-0.17090341437976594,0.45239496710253846
t1,ID,2168,-0.010964391495204331,0.44640014371017417
t1,ID,360,0.0783136400298396,0.397939732058845
t1,ID,1365,0.03572667857593684,0.39914562788907976
t1,ID,348,0.11232813786971498,0.40133271220177896
t1,ID,351,0.06602032474894572,0.3681385547116084
t1,ID,1354,0.05677859985215336,0.3779723244184901
t1,ID,1413,0.005795405159263802,0.39856357169156564
t1,ID,1353,0.12595138778157222,0.3809560424356905
t1,ID,1415,0.04463346142078945,0.37537019527894866
t1,ID,1474,0.07973767915105412,0.4060311337548505
t1,ID,409,0.19011746804361657,0.39658114224919805
t1,ID,1426,0.26849263700253595,0.3811049211052743
t1,ID,2026,0.2769697232012139,0.352043345166408
t1,ID,1383,-0.1090699721569335,0.4131630175429462
t1,ID,1441,-0.15443118508193712,0.3351244346078081
t1,ID,416,0.06342387558230753,0.45132856099917185
t1,ID,1447,-0.0689363605702417,0.47098985027407614
t1,ID,1526,-0.1106650434098517,0.407675365226726
t1,ID,2152,0.15295587463636545,0.32120716765247764
t1,ID,2365,0.09897356752012637,0.36554574674882695
t1,ID,2789,0.0690859823429836,0.34188016111330993
t1,ID,347,0.15629473989479611,0.3814629840751981
t1,ID,1346,0.07881913912288503,0.411686575477495
t1,ID,341,0.11962772010641899,0.3919063077612632
t1,ID,1352,0.13025120186674805,0.37811238205888636
t1,ID,1394,0.18751192261667957,0.39202085489604765
t1,ID,384,0.1178870635628164,0.38369755404191463
t1,ID,1399,0.13311109310580027,0.3748303784287165
t1,ID,1457,0.24436793583330826,0.4159705425973058
t1,ID,427,0.04143986944525666,0.3461750368417624
t1,ID,1466,-0.07907680807124921,0.34388230916291695
t1,ID,2015,0.003374203172245124,0.4143124502132288
t1,ID,1379,0.15297605492918112,0.402007851491079
t1,ID,1435,0.09115984474063674,0.40146000994845277
t1,ID,385,0.055597910844456505,0.4308161845062762
t1,ID,1392,0.0321702775218842,0.4453157978387895
t1,ID,1517,-0.04729324307315014,0.3582983992411716
t1,ID,487,0.12977276347426747,0.4093126030031402
t1,ID,2086,0.03712978001048559,0.34624720707901274
t1,ID,2217,0.03745055367378323,0.35467585816981684
t1,ID,751,0.08706406589189462,0.3733649378648226
t1,ID,2618,0.0688326296739822,0.37895310183052905
t1,ID,3456,0.04850607951273847,0.37107995749878425
t1,ID,3935,0.026982596513890046,0.30829974726319154
t1,ID,391,-0.003953823065595633,0.392448148021484
t1,ID,1405,-0.005819780719340597,0.41239968075139294
t1,ID,1460,-0.045935907126047754,0.3952047698215419
t1,ID,424,0.09323660034731884,0.4422393825909675
t1,ID,421,0.03823635061632127,0.41782428330394444
t1,ID,1451,0.11388338955682702,0.4450263656744153
t1,ID,1543,0.03232335785988849,0.44333659871982495
t1,ID,1384,-0.05361133068515581,0.38273492270476667
t1,ID,383,0.10072585175130236,0.36848152392697914
t1,ID,1389,0.10581981251688873,0.3610121417368621
t1,ID,1449,0.05428850502531757,0.39329551935853063
t1,ID,456,-0.0032161494545482907,0.389083067374007
t1,ID,1532,-0.04772902745773072,0.39876858811197247
t1,ID,2126,-0.0012956582943668667,0.46264798746828517
t1,ID,2456,0.08651658801684588,0.3309971039433144
t1,ID,418,0.08200793038316799,0.4055538294300248
t1,ID,1444,0.08916391887638386,0.3911627546617141
t1,ID,394,-0.011737253418824421,0.3502721715758998
t1,ID,1428,0.05970362630012536,0.37148929784708445
t1,ID,1519,0.030522935180588098,0.34723356173191305
t1,ID,493,0.09583151642528173,0.430503851897281
t1,ID,2088,0.0945808235536037,0.39365171412417643
t1,ID,697,0.04881502814181459,0.3717851570037568
t1,ID,2239,0.07322272127052001,0.32619201460643166
t1,ID,2040,0.10161440762805199,0.3113294909414401
t1,ID,2174,0.12036247912254,0.36974573855576587
t1,ID,2494,0.2666867251655618,0.3896606928567663
t1,ID,2971,0.11791134161800161,0.41485122933795326
t1,ID,1529,0.1002250837539767,0.33140158650472895
t1,ID,325,0.05112893428173777,0.45514686175726554
t1,ID,326,0.02278220611398586,0.414164188908505
t1,ID,1337,0.002864125607630645,0.36383489069216374
t1,ID,324,0.005176900819235181,0.41176612729880596
t1,ID,1335,0.04828675505331362,0.4147427520419826
t1,ID,1341,0.0044447773321425795,0.3809344100527367
t1,ID,1403,0.16284926634039226,0.3701947658604301
t1,ID,1489,0.31441132325126286,0.3924826781542814
t1,ID,2092,0.1234315775149209,0.32372718668041395
t1,ID,1438,0.20440431884201435,0.36542329854711597
t1,ID,1414,0.02447222926370424,0.38009768093108465
t1,ID,1521,0.08992724368380384,0.36982110637709953
t1,ID,497,-0.05344745150485581,0.37440599005860636
t1,ID,2095,-0.06551148201815628,0.3921568632745968
t1,ID,2208,-0.09692558930209373,0.3062197733601454
t1,ID,2477,-0.1469389208051516,0.3670191294459017
t1,ID,3723,0.04079638565989946,0.2954002302435808
t1,ID,2173,0.018664810285887807,0.3859199863570244
t1,ID,1395,0.049956687743939944,0.3672085506239883
t1,ID,1471,0.010651190051099668,0.38715163382380696
t1,ID,434,0.041262669703843784,0.4844921197899821
t1,ID,1502,-0.005439596646760005,0.36074491002375014
t1,ID,2047,0.021347235430473777,0.38223173876946887
t1,ID,2170,0.07240277285783825,0.3934887498175166
t1,ID,2355,0.04184365643158106,0.3935246253184845
t1,ID,502,-0.005706660979554119,0.4048274758353399
t1,ID,2105,-0.05877112262762641,0.36886686648966177
t1,ID,2435,-0.1483807777780214,0.3665238344344154
t1,ID,2861,-0.11238345944550716,0.41587087988487575
t1,ID,2493,-0.014241226560570187,0.32720444523214537
t1,ID,2042,-0.05487364329406839,0.3575797495742746
t1,ID,2162,0.09238665999873809,0.40345018723891163
t1,ID,413,0.06739296103853196,0.43668996635951585
t1,ID,1433,0.007915412473331569,0.34746607049752387
t1,ID,1507,0.06421114582796826,0.3397822389901708
t1,ID,499,0.08045281431731074,0.37771988527070993
t1,ID,2083,0.12452047505939676,0.390169546693157
t1,ID,2370,0.13187148966327894,0.36259557934306713
t1,ID,3042,-0.005968865878573204,0.3373014281698665
t1,ID,3683,-0.13110869573807757,0.3646119004331371
t1,ID,4284,-0.006005675948318453,0.3100988003042223
t1,ID,4954,0.008260210290501543,0.3140504780491249
t1,ID,706,0.10728063209311846,0.4169865448893924
t1,ID,2085,0.05179095734190457,0.3905559036179083
t1,ID,2277,0.06967072378736436,0.40483537258052016
t1,ID,2801,0.04622106919131988,0.3528665688372789
t1,ID,395,0.05095553702741681,0.37600239594821716
t1,ID,1410,-0.008048526591112909,0.3922673501414445
t1,ID,1511,0.042575341756147814,0.3888610168185303
t1,ID,471,0.018820504745262177,0.37599093193564626
t1,ID,2121,0.05681179411753614,0.3576344861088209
t1,ID,2364,0.09169744581360052,0.4056254448270113
t1,ID,800,0.16886339868459552,0.39408707265224824
t1,ID,2860,0.20507145758728088,0.37682292745720747
t1,ID,3472,0.30197712080107003,0.4049107160502744
t1,ID,686,0.07263818662145466,0.38677457418745465
t1,ID,1364,0.06805498492483512,0.43992529443298406
t1,ID,1429,0.12188622832420158,0.3634647999586951
t1,ID,373,0.11635974353325708,0.4295216020213246
t1,ID,1397,0.10652427030674053,0.39668878094862553
t1,ID,1523,0.08689316035748099,0.3888122854662139
t1,ID,2100,0.02445083236450496,0.3061713233013916
t1,ID,2230,0.049114734184259407,0.3780020664082214
t1,ID,2033,-0.17618220980334878,0.36596576805055014
t1,ID,1385,-0.022737564284320985,0.4060111516624022
t1,ID,1443,-0.06450551051692388,0.4067315649626333
t1,ID,396,0.05221671182089606,0.3954734218598223
t1,ID,1446,-0.07563707850648516,0.391600029293134
t1,ID,1525,-0.10035467571092668,0.38501438681361577
t1,ID,380,0.063621555319356,0.3993593021644617
t1,ID,1373,0.053361048269014985,0.4110690108505482
t1,ID,1430,-0.007254824604462869,0.39978747487469085
t1,ID,441,0.0897689190132668,0.4574604508577543
t1,ID,1524,0.0020683952048821527,0.42850123576841387
t1,ID,2096,-0.11084941235840287,0.4652476154676652
t1,ID,2226,-0.14365867749118302,0.41608453731540507
t1,ID,2566,-0.03932536503446353,0.3565692831418356
t1,ID,862,0.10038488140687953,0.4056257696247218
t1,ID,3140,0.017112966203903512,0.3644005521217224
t1,ID,4209,0.2421806785071488,0.37482935294087794
t1,ID,1091,0.10466330382440837,0.36573494428599057
t1,ID,1092,0.10112074921840926,0.376247909682701
t1,ID,3922,0.05327199252780861,0.33222369476693264
t1,ID,883,0.10156521413342731,0.3996785326594663
t1,ID,3586,0.018496227454862693,0.4025098116569047
t1,ID,4144,0.09503855231019327,0.3832743508499013
t1,ID,5100,0.26450480824835454,0.4040323650810477
t1,ID,5422,0.10894817424141441,0.3776674522184117
t1,ID,1123,0.13707825480602376,0.43003540433249016
t1,ID,1108,0.16145041022837428,0.40261322139187095
t1,ID,5174,0.15280521643331962,0.4180079411366114
t1,ID,698,0.19535021133192174,0.4522513408436087
t1,ID,668,0.1464146769969518,0.4567944921451955
t1,ID,2271,0.21461241854447266,0.4299534497023255
t1,ID,725,0.16383378908070584,0.43519146032903727
t1,ID,701,0.22550332974108606,0.3669369874173554
t1,ID,2291,0.24121115233900575,0.40923904195711597
t1,ID,2683,0.34119996241700856,0.41079969069045463
t1,ID,1,0.007922429856957887,0.3858390526367218
t1,ID,405,0.024651635057371182,0.40676211737598444
t1,ID,408,0.06186821296833078,0.4229200464970719
t1,ID,1424,-0.0645294966222211,0.4190351987419381
t1,ID,1510,-0.14116468483908437,0.36482400037174617
t1,ID,2073,-0.1592048461205285,0.3542231591734195
t1,ID,2341,-0.055082357364216426,0.34468890051059603
t1,ID,436,0.08929970466524494,0.40593173240401714
t1,ID,1498,0.09557436882033502,0.3993884574997707
t1,ID,453,0.025177271284133326,0.4464769772916732
t1,ID,1494,0.0021476601515590756,0.41187601918435696
t1,ID,2059,0.021114021037995083,0.44580555181636344
t1,ID,2358,0.1321879902104864,0.40211028057236553
t1,ID,2735,0.4422370353290301,0.41384387836053205
t1,ID,3371,0.4658036640041112,0.41282220134406644
t1,ID,1060,0.168129948318836,0.3931017847620744
t1,ID,1048,0.1574675628923038,0.417990916060007
t1,ID,4587,0.24616525693843924,0.41733766533675987
t1,ID,5274,0.40465464220180136,0.41591751892948015
t1,ID,5461,0.3997153400876467,0.38278599686694414
t1,ID,708,0.11098194015133696,0.39732196488583305
t1,ID,2243,0.12928086952745207,0.40099143748119725
t1,ID,230,0.054942188449074614,0.38927248239938606
t1,ID,75,0.09479970044087342,0.3751202047562549
t1,ID,65,-0.03863424487822318,0.3839554437216802
t1,ID,1253,-0.02119763381918605,0.41681821662710766
t1,ID,111,0.02576917258790127,0.40925299650259644
t1,ID,1269,-0.03740459959491056,0.39343024955853384
t1,ID,1671,-0.09301726615309724,0.3507767557967558
t1,ID,80,0.11808645463989628,0.4006843113759776
t1,ID,79,0.18293237140749513,0.3776768583604869
t1,ID,1261,0.22040627328836226,0.3604450170781962
t1,ID,118,0.1926900942730772,0.4321288953199684
t1,ID,1287,0.2013992413836423,0.41203100500526857
t1,ID,199,0.07228596504734185,0.42974753565918467
t1,ID,1682,0.09105589197948613,0.4029021005362294
t1,ID,1881,0.05263383913259903,0.40429542034547516
t1,ID,336,0.05629832763546378,0.36817265826287726
t1,ID,342,0.014354660251013887,0.44431979920838305
t1,ID,1343,0.027155621551432065,0.41253104646345984
t1,ID,330,0.04528272152238376,0.40004676357647734
t1,ID,1356,0.06564180639263895,0.38109065542133497
t1,ID,1401,0.046453144918121636,0.3708574378355428
t1,ID,1377,0.12980911265248402,0.3718034873541812
t1,ID,1459,0.09671069584288047,0.3737415125076431
t1,ID,439,0.11273432064932222,0.3871467453462115
t1,ID,1473,0.032081865176680144,0.3649404004904489
t1,ID,2017,0.08861506010542955,0.381842508819061
t1,ID,2241,-0.009012099990577088,0.36562624828058354
t1,ID,2542,0.1164957455306689,0.36706636092675676
t1,ID,2172,-0.0014411601336301655,0.3624012355716742
t1,ID,765,0.07473998774596755,0.39549061100997734
t1,ID,2369,0.06989928760766181,0.3775105342715957
t1,ID,3136,0.18076581260261237,0.3762955551899166
t1,ID,331,0.05766638876908605,0.4249300936263385
t1,ID,1340,0.03436956498084115,0.42113491117510726
t1,ID,1404,0.049090455184548486,0.3880738770187395
t1,ID,414,0.06788536293350962,0.36191851775719475
t1,ID,1461,0.060951309759792016,0.3944093060532489
t1,ID,440,0.03227772484230824,0.38521302979076155
t1,ID,425,0.06103380741027457,0.39873714910793134
t1,ID,1463,0.03382042185182532,0.375374590662099
t1,ID,2025,0.05937809041845494,0.42947158521745843
t1,ID,2140,0.009037734135152188,0.3836820210051528
t1,ID,2688,0.12453305669266632,0.36170594883180246
t1,ID,3816,0.14674421339908156,0.3740405413223181
t1,ID,3043,0.14957263931074438,0.3854869047568758
t1,ID,3856,0.3275851021065725,0.3812509616165026
t1,ID,4528,0.23784675102135222,0.3761909938865446
t1,ID,5425,0.06862452850992337,0.3317081105608285
t1,ID,225,0.059200210963241344,0.42236774651728176
t1,ID,112,-0.021415639686079777,0.3796061055364085
t1,ID,1727,-0.011263448535670476,0.39398675698629265
t1,ID,177,0.12812192149153048,0.3564791614992733
t1,ID,295,0.06054966843190242,0.3731945498658857
t1,ID,122,0.21343622439542473,0.37864782786163564
t1,ID,1272,0.18100190286743367,0.4076456749235502
t1,ID,1586,0.244132368960428,0.40864105667199163
t1,ID,1907,0.21506128895372728,0.3593237720923903
t1,ID,511,0.013511178449699443,0.43482168085739553
t1,ID,463,0.06687624273936402,0.3518017931042532
t1,ID,2129,0.01944812447891509,0.3554488796312888
t1,ID,2052,0.03755310801656459,0.3820858938643788
t1,ID,2191,0.006002947874612961,0.3906685808641806
t1,ID,2395,0.050997854039844956,0.3537843801780808
t1,ID,801,0.05349750080024573,0.44243816665942537
t1,ID,2923,0.01833842804686656,0.37069227953907025
t1,ID,599,0.034512590389898366,0.43289515128744926
t1,ID,2106,0.006649587826428329,0.3467265541331472
t1,ID,2244,0.02369125366104186,0.3631592957059606
t1,ID,796,0.11352250749125328,0.39125704456894234
t1,ID,2491,0.11311044104418431,0.3472206112976823
t1,ID,470,0.11461813966921826,0.350139140041329
t1,ID,2089,0.08129519426230686,0.37871010210192685
t1,ID,2444,0.02631136564145812,0.35595996205592567
t1,ID,2209,0.03004974646611144,0.35093789192834485
t1,ID,388,0.007064930070171447,0.37978352161841145
t1,ID,1400,-0.023892119868285665,0.36367059825913084
t1,ID,1455,-0.05402920930309573,0.3679607416981208
t1,ID,365,0.11248308054258038,0.4162190918996531
t1,ID,367,0.05720730939280716,0.4165616661551868
t1,ID,1368,0.11858502916121477,0.4274236672117555
t1,ID,1355,0.07009244040327599,0.43172344655729467
t1,ID,1421,0.08203282613345982,0.41422052623905364
t1,ID,1539,-0.02682167914104206,0.4566570619867028
t1,ID,444,0.14417276035558219,0.4034188331912504
t1,ID,1464,0.1131136274504491,0.353786013823233
t1,ID,2113,0.11295644712564205,0.37330796806004535
t1,ID,2470,0.06831648143824981,0.3885247816400888
t1,ID,2963,0.05321179261328593,0.40446995652188517
t1,ID,410,0.03106974516904079,0.4194526935793042
t1,ID,1434,-0.040255445021289235,0.3907654441788347
t1,ID,1513,0.1043472334004854,0.38723297500503484
t1,ID,2076,-0.035231060356937766,0.3506273420754415
t1,ID,687,0.10551976661041404,0.37394415685584353
t1,ID,2232,0.07652260173250429,0.3719227521676407
t1,ID,778,0.12304124609714971,0.38427509944151284
t1,ID,2517,0.14892138535196264,0.4068560295587907
t1,ID,3545,0.17986221383294917,0.39502213716716555
t1,ID,4139,0.3343588234892112,0.2382154685804907
t1,ID,696,0.07823847189440229,0.38530996372154247
t1,ID,2234,0.04074581809063015,0.3785616027975068
t1,ID,2552,-0.07817260993863726,0.40619103383569033
t1,ID,870,0.059912652744566655,0.4356529326666315
t1,ID,3155,-0.06781861038206628,0.3681380023347454
t1,ID,3748,-0.050034332336382555,0.32949598441483985
t1,ID,996,0.07140370225345072,0.3784150554600928
t1,ID,911,0.06704235516509512,0.4292653858451981
t1,ID,3925,-0.0016123295119560817,0.3390520875592059
t1,ID,4612,-0.04214515402727464,0.3483410283912084
t1,ID,5228,0.05154316908859895,0.28535116578061676
t1,ID,912,0.10551148802377903,0.42938177469946354
t1,ID,3412,0.19627033837623303,0.46492379403683765
t1,ID,3913,0.3091882982269059,0.42443819948707107
t1,ID,1528,-0.052286300935864366,0.3748877684956203
t1,ID,492,0.15652329627287673,0.3796653707659276
t1,ID,2094,0.04616223259191072,0.4007266988912178
t1,ID,2072,-0.1535032721432471,0.3115146763533525
t1,ID,2268,-0.00719233354060611,0.37367629637394856
t1,ID,2747,0.08189461051244498,0.36548348668544883
t1,ID,3698,-0.01799965310093464,0.3521620196979866
t1,ID,4555,0.069613064588277,0.41079629036592674
t1,ID,1089,0.09973728734260523,0.35955873768538466
t1,ID,1090,0.0737855250865251,0.42190952371209023
t1,ID,3893,0.035234301479620075,0.3521315547468164
t1,ID,683,0.11064454700031888,0.3795434394979643
t1,ID,2034,-0.058401720743430544,0.3418642884008128
t1,ID,2248,-0.0004555922521230116,0.3457000358614217
t1,ID,435,0.0886849919753634,0.35819619249727147
t1,ID,1497,0.05913347836828263,0.3609982933476026
t1,ID,2065,0.2215602135023083,0.35705126888954264
t1,ID,1445,0.06967902688588577,0.4033392366237815
t1,ID,1522,-0.09115491483950686,0.3629517183948967
t1,ID,490,0.07583578201266504,0.4208724744028135
t1,ID,2084,-0.02062319880258986,0.36464753498576086
t1,ID,2214,0.04644650757270512,0.3715356834476879
t1,ID,2443,0.03658091848799277,0.357641211785214
t1,ID,2875,0.07533563097624764,0.3282976960284603
t1,ID,824,0.15398191266670888,0.42448132918391884
t1,ID,2743,0.09669825861999509,0.43469548273786396
t1,ID,3623,0.18203379544994394,0.4382117766035837
t1,ID,4206,0.06363994029828915,0.36442687194796114
t1,ID,5329,0.037111420389843996,0.38299707093822255
t1,ID,5518,0.011881314105484563,0.3279455970071833
t1,ID,1168,0.14366361058770358,0.36243983401669494
t1,ID,5671,0.14951053257279254,0.36310127639290884
t1,ID,5331,0.0010663897488122557,0.38520627864002627
t1,ID,5499,0.09921601557795094,0.28783684370034246
t1,ID,1158,0.0692016329466557,0.3878068741795479
t1,ID,5648,0.0872887919806905,0.35808879624313095
t1,ID,5944,0.06247001705433623,0.39538394074921435
t1,ID,228,0.12007850579759925,0.41208147098177195
t1,ID,665,0.09468339427527384,0.41993259945499783
t1,ID,500,0.11031472445660967,0.43405390181058856
t1,ID,2222,0.1044835994698619,0.3807141385833513
t1,ID,2590,0.0399627866496848,0.41125685462652617
t1,ID,3697,0.19700699864994542,0.3791095996964268
t1,ID,961,0.06582850626726602,0.41697378086405024
t1,ID,3919,0.27787008302165134,0.4125143804438253
t1,ID,4627,0.3432547333002275,0.34881553544933275
t1,ID,5233,0.41222428694506674,0.28844132647520093
t1,ID,400,0.13168614441860016,0.40000810946019844
t1,ID,402,0.15434545503904198,0.38705754316749214
t1,ID,1418,0.21405744963422974,0.3947977838272532
t1,ID,1481,0.20138477492222412,0.39913542204330804
t1,ID,2144,0.24022571247852917,0.36745529890169903
