Trait,Effect,Level,Estimate,SD
t1,ID,1402,-0.008571511132554492,0.36171572188781903
t1,ID,1492,0.0034691107631151814,0.33326756371602323
t1,ID,2063,-0.12352552197182878,0.35237809534013664
t1,ID,2220,-0.09657391278836759,0.3139230784661681
t1,ID,362,-0.15267855929666743,0.33591145130125216
t1,ID,1366,-0.14290986814546044,0.35165150164962194
t1,ID,339,-0.021501722552361387,0.33277309878963846
t1,ID,1348,-0.05115546916193009,0.33449861616855897
t1,ID,1412,-0.15388604533547698,0.30245144787370015
t1,ID,372,-0.14919861381727711,0.3455378152463941
t1,ID,369,-0.06079394780165216,0.3521420565472252
t1,ID,1370,-0.2102779349224988,0.3484921923644695
t1,ID,1478,-0.2764349232277381,0.2916696873170925
t1,ID,354,-0.001289394303170226,0.36696467118268117
t1,ID,344,0.0487923595622202,0.3570309717598823
t1,ID,1359,0.022119849859010537,0.35449235674368573
t1,ID,343,0.02776417741201013,0.3765367090871803
t1,ID,332,-0.01970904568524112,0.36267660184803385
t1,ID,1344,-0.010613351064169305,0.32876620419059055
t1,ID,1408,-0.012711560014846962,0.34321921125014393
t1,ID,386,0.031884389661060365,0.3639560287248411
t1,ID,374,-0.07223294645272343,0.35613077790038755
t1,ID,1398,-0.09619279572815803,0.32961073037321603
t1,ID,1472,-0.1333915370119345,0.29037888543112855
t1,ID,2032,-0.23716982948007184,0.3107731093443219
t1,ID,722,0.00020112498381631965,0.2700005871290299
t1,ID,2349,-0.1440460143039315,0.32781233348351896
t1,ID,2595,-0.29147193450427994,0.31509722720243744
t1,ID,741,0.053871330340915444,0.36192817820093237
t1,ID,753,0.08809779323313124,0.3365519126140433
t1,ID,2320,0.1335021447007767,0.3345545585557199
t1,ID,690,0.05308458637195874,0.3303326224278176
t1,ID,715,0.08232912730370658,0.3707125662216596
t1,ID,2259,0.16112982673022225,0.3160498669482744
t1,ID,2905,0.14418751067119648,0.34040678035571054
t1,ID,3551,-0.024275115691278916,0.3329794605214034
t1,ID,4304,0.07982682383992473,0.30498092919714614
t1,ID,2347,-0.18591760526377488,0.263750918811476
t1,ID,378,0.08259334799916895,0.3710381807381135
t1,ID,359,-0.030616933659294708,0.32765487988302905
t1,ID,1386,-0.02811105053242061,0.33538699839839164
t1,ID,345,-0.03633985855548548,0.34331153979575935
t1,ID,340,-0.016699163603264525,0.3302190305362203
t1,ID,1351,-0.05503844473201325,0.3471789809947744
t1,ID,1393,-0.042898921023218795,0.29238523702297736
t1,ID,1452,-0.013900706894017574,0.3212993485332067
t1,ID,377,0.010835584587944827,0.3052202858607771
t1,ID,1380,-0.038244229576865955,0.3078892702778259
t1,ID,382,-0.031729148403418644,0.34291379685605766
t1,ID,1378,0.026982540336140663,0.2874555582872357
t1,ID,1439,0.02197518476524578,0.3285191400416435
t1,ID,1531,-0.002001929174426629,0.3759246184041196
t1,ID,489,-0.022957482653262237,0.3665429632660116
t1,ID,2091,-0.13323866659203898,0.3618116436271176
t1,ID,370,0.08897948850175087,0.30691382501016384
t1,ID,379,0.046844502343492384,0.35692134424883404
t1,ID,1375,0.06580826277651972,0.34189296519299023
t1,ID,1495,-0.13867169916178967,0.3414886329251902
t1,ID,426,-0.06527980420756956,0.34504910974907677
t1,ID,1476,-0.16525933021659478,0.32751507854149436
t1,ID,2051,-0.30565528924144875,0.3157184481486213
t1,ID,2258,-0.2869400206692071,0.3622831986267164
t1,ID,2655,-0.25338449240721084,0.3156170086699493
t1,ID,475,-0.004501860369591498,0.3345516323914355
t1,ID,477,0.02858358485904208,0.3581297273275781
t1,ID,2069,0.03432471354859811,0.3634025568483745
t1,ID,381,0.08266209095975904,0.2847415103156932
t1,ID,1376,0.11377729294069683,0.27300475322205314
t1,ID,363,0.07921906072384202,0.41480138938347044
t1,ID,1362,0.07824108571484849,0.3708612183126157
t1,ID,1427,0.1202832074181786,0.2826424822520732
t1,ID,419,0.11772750117041485,0.3198535907611147
t1,ID,412,0.10834907284046366,0.39531998459313583
t1,ID,1437,0.20471173764295167,0.34301516633495605
t1,ID,1516,0.30142193343629853,0.3004533913859059
t1,ID,2212,0.1619759284968568,0.3262360758747303
t1,ID,2700,0.0490212250823039,0.2885433744602626
t1,ID,3355,-0.11441724624434874,0.2524080967355425
t1,ID,757,-0.023816127770665316,0.3264234375107941
t1,ID,452,0.06386167360062076,0.3323888859379911
t1,ID,1487,-0.01706008886109191,0.3768363937763689
t1,ID,2031,0.08761471387841897,0.28983017928896176
t1,ID,376,-0.03410964171682526,0.34038023546675333
t1,ID,1371,-0.15004804487670448,0.36542742471849143
t1,ID,357,-0.040286230450709226,0.335611656146861
t1,ID,1360,-0.03126191592570918,0.38491019459100556
t1,ID,1425,-0.1633517360783041,0.35013559518799053
t1,ID,1509,-0.07106063090178119,0.36798407736817257
t1,ID,2147,-0.01722380314359405,0.29572312991610944
t1,ID,2350,0.10706014243983274,0.30409032711314166
t1,ID,655,0.12976061484275098,0.33739843233928724
t1,ID,334,-0.014235377819972216,0.33433678325278043
t1,ID,1345,-0.04723560354473474,0.3670484922351604
t1,ID,1382,-0.1286866741942948,0.370195917731874
t1,ID,398,0.0030363699907531515,0.3525140866619788
t1,ID,1436,-0.08266195172811384,0.3339821673027556
t1,ID,1514,-0.17202910564542706,0.3352876377681364
t1,ID,2168,0.02785119544421539,0.32302075618836096
t1,ID,360,0.021793852434628145,0.3340005659611683
t1,ID,1365,-0.019853607310328297,0.3503409442774881
t1,ID,348,0.029210274423274712,0.32484124940123393
t1,ID,351,0.0006403520159540066,0.34417652360844114
t1,ID,1354,0.01859043495273297,0.3686135326157697
t1,ID,1413,0.04354195310447525,0.3535927975809609
t1,ID,1353,-0.028394611947429295,0.35225388179348477
t1,ID,1415,-0.05250064784598913,0.31904021720433734
t1,ID,1474,0.06387307125727752,0.37805156073941765
t1,ID,409,0.1406162441717509,0.3658006497480718
t1,ID,1426,0.17982910388294615,0.30706430891880526
t1,ID,2026,0.27016417936987774,0.2913523234150677
t1,ID,1383,-0.11509875943402498,0.3443194388307799
t1,ID,1441,-0.07961145259059053,0.31905332710282924
t1,ID,416,0.06121615641711214,0.3529601118119953
t1,ID,1447,-0.05340500605475,0.3409378526533438
t1,ID,1526,-0.08695537860590076,0.3645282432248672
t1,ID,2152,0.0940808278398835,0.3150072108390797
t1,ID,2365,0.06170919763360121,0.28937957444052664
t1,ID,2789,0.14538554137564758,0.2864730972427749
t1,ID,347,0.09334457970773156,0.42060184612490803
t1,ID,1346,0.07786360236835174,0.3550420654249406
t1,ID,341,0.02618075599044136,0.29669513314250234
t1,ID,1352,0.06921803308064577,0.3092640369790466
t1,ID,1394,0.13420549595297476,0.3333237491044477
t1,ID,384,0.09056919449456666,0.36947764818466433
t1,ID,1399,0.14911362709193512,0.3759147240933849
t1,ID,1457,0.23714088453818266,0.3439073290160446
t1,ID,427,0.019130299152404565,0.3642658086730344
t1,ID,1466,-0.08972255653718539,0.33249871599233416
t1,ID,2015,0.08792850882059446,0.3135505713672029
t1,ID,1379,0.02520769572172287,0.3030395018412457
t1,ID,1435,-0.019963995543975387,0.29501198216017677
t1,ID,385,0.1205651037008169,0.3679495623646092
t1,ID,1392,0.0439523759258374,0.36335528567165354
t1,ID,1517,0.00942773641233245,0.3537250110051845
t1,ID,487,0.1016511132203642,0.3719277595877721
t1,ID,2086,0.050378235432366913,0.3021113400185214
t1,ID,2217,0.16890407032300878,0.2724229124817229
t1,ID,751,0.06938160494215889,0.3665490471186732
t1,ID,2618,0.10677775230580853,0.36685088463186466
t1,ID,3456,0.18051100530974246,0.3389471988971042
t1,ID,3935,0.06230144194261765,0.2994502683468858
t1,ID,391,0.036506197325065305,0.36517247990830637
t1,ID,1405,-0.03915975207551564,0.3905080648896192
t1,ID,1460,-0.034144700939730155,0.3794345327361092
t1,ID,424,-0.0018732462197356638,0.34945698972321243
t1,ID,421,0.04958022075944008,0.3706662924689504
t1,ID,1451,-0.014426010441952838,0.35957584055777314
t1,ID,1543,-0.021886937432261406,0.3842886475994205
t1,ID,1384,-0.03768807449791977,0.38268093477026344
t1,ID,383,0.03241549443568152,0.33487184014797927
t1,ID,1389,0.05597941770079654,0.3184019217292066
t1,ID,1449,0.046796825725885456,0.3414209875652956
t1,ID,456,-0.03563111804584862,0.339188388230339
t1,ID,1532,-0.005731810538364914,0.35652384911736584
t1,ID,2126,-0.08279844362082187,0.3404545116218774
t1,ID,2456,0.0700089840600158,0.2922161282830282
t1,ID,418,0.015210346249839808,0.3374877109179267
t1,ID,1444,0.009734466698985197,0.29978829734387535
t1,ID,394,0.03637368954276423,0.40587829337807396
t1,ID,1428,0.05388952834247465,0.34779761439012785
t1,ID,1519,0.016129564633325325,0.30567160924321124
t1,ID,493,0.047093612706293614,0.3808565187810963
t1,ID,2088,0.05643944852295175,0.34059078243547375
t1,ID,697,-0.03354039942794363,0.3584977429415066
t1,ID,2239,0.03184689710383582,0.3136189870578205
t1,ID,2040,-0.1250401343601191,0.31909646825381466
t1,ID,2174,-0.01322253198424894,0.3063922041603384
t1,ID,2494,0.09959897398943211,0.3040820341290749
t1,ID,2971,0.01563750782240812,0.31054304928821286
t1,ID,1529,-0.00673944999257798,0.31466470060590157
t1,ID,325,0.04207622242029377,0.3448266288495588
t1,ID,326,0.03742632639150987,0.3451416984509283
t1,ID,1337,0.0497418376168396,0.3484373426409671
t1,ID,324,0.03349494872542501,0.3621274357722557
t1,ID,1335,-0.03156640303688305,0.3745481252287988
t1,ID,1341,-0.0374527554420289,0.342807435136698
t1,ID,1403,0.021601535765624544,0.38903644913942265
t1,ID,1489,0.13819304962042772,0.3338301548347137
t1,ID,2092,0.004690315810530978,0.30100817569278915
t1,ID,1438,0.056462869652923825,0.31473488782693276
t1,ID,1414,-0.03755466878406916,0.31340339872607087
t1,ID,1521,0.02869101839510508,0.33058540220579413
t1,ID,497,-0.03553219838441819,0.3587298407387406
t1,ID,2095,-0.082452330416638,0.3936534831692626
t1,ID,2208,-0.1721446736904622,0.33924214252405355
t1,ID,2477,-0.31023630159531346,0.3202846098070077
t1,ID,3723,-0.21307084893472264,0.29521437234032477
t1,ID,2173,-0.054247950030740136,0.32279231727355884
t1,ID,1395,0.0503554017674371,0.3520482898683542
t1,ID,1471,0.07611807093521038,0.31360493018475694
t1,ID,434,-0.01567351697552125,0.3783806097303414
t1,ID,1502,-0.12438709715100361,0.3517326914074048
t1,ID,2047,-0.06463620431001019,0.32319979337696825
t1,ID,2170,-0.07107589553948453,0.3206670139669687
t1,ID,2355,-0.09207977183151134,0.2969381383266863
t1,ID,502,-0.009446454276450644,0.31493096329510323
t1,ID,2105,-0.03518169349696676,0.3413123767212151
t1,ID,2435,-0.09354626336601267,0.33738322958335254
t1,ID,2861,-0.25449873329436823,0.2861788027161137
t1,ID,2493,-0.1214278015344076,0.30025306156117637
t1,ID,2042,-0.20731374656277643,0.33847913335973046
t1,ID,2162,-0.049530570334806824,0.33572274687471776
t1,ID,413,0.03685757186579344,0.3263076375275281
t1,ID,1433,-0.03395817640739249,0.2874514045822035
t1,ID,1507,-0.0547768831212635,0.30216284302722357
t1,ID,499,0.06450743090612296,0.3658012727093131
t1,ID,2083,-0.005805336544030193,0.3695092656550005
t1,ID,2370,-0.006614949336859632,0.3612181920674841
t1,ID,3042,-0.1425418141179576,0.3738198850854292
t1,ID,3683,-0.3127906716225238,0.32703012474881193
t1,ID,4284,-0.3011574545625181,0.34452058719922785
t1,ID,4954,-0.2773856640161527,0.2992203241349949
t1,ID,706,0.10028656911843191,0.35838137258318536
t1,ID,2085,0.12222389724538196,0.3562835414538862
t1,ID,2277,0.09609460119408536,0.33994014258175387
t1,ID,2801,-0.019043548837953877,0.2840388308107764
t1,ID,395,0.022460355763301323,0.34356442230288925
t1,ID,1410,0.014705053909803829,0.3401711622251851
t1,ID,1511,0.03872928115406625,0.2858998372854594
t1,ID,471,0.05059100713095609,0.3339742786016044
t1,ID,2121,0.04252706401105793,0.3631100259292549
t1,ID,2364,0.02229031631099796,0.3130029769409431
t1,ID,800,0.07295941267964673,0.36219020932970697
t1,ID,2860,0.09267029100338646,0.361080057510353
t1,ID,3472,0.113624621566501,0.30549309790909907
t1,ID,686,0.0843579933079866,0.3394431976102142
t1,ID,1364,-0.0051914921232836374,0.3217908479750195
t1,ID,1429,0.032195383091179135,0.28370444758162344
t1,ID,373,-0.02470109657248167,0.3448277638363329
t1,ID,1397,-0.09556016711454289,0.35922447270749974
t1,ID,1523,-0.12261002169442818,0.33878995511308035
t1,ID,2100,-0.16812253600251517,0.27990786637811005
t1,ID,2230,0.008469632487165344,0.28864063607043633
t1,ID,2033,-0.2971417403181232,0.30270496264739166
t1,ID,1385,-0.09321603812346713,0.3454491214759511
t1,ID,1443,-0.11747223162224185,0.327575304433773
t1,ID,396,0.05472719954800575,0.3590171791340546
t1,ID,1446,-0.05570565717342359,0.34553098938557963
t1,ID,1525,-0.110682134605127,0.36597115844651845
t1,ID,380,-0.038307552259140586,0.321304264788457
t1,ID,1373,-0.056579505022279555,0.3167075694738983
t1,ID,1430,-0.06499081660419544,0.31846875020632215
t1,ID,441,0.01739729307275163,0.414260728220712
t1,ID,1524,-0.09273658464359053,0.35632096882857156
t1,ID,2096,-0.15775929388228058,0.3456489568510067
t1,ID,2226,-0.2259473047169919,0.3694712865237129
t1,ID,2566,-0.07974730496058116,0.31761569812261287
t1,ID,862,0.008612923797630005,0.35941577242916567
t1,ID,3140,-0.06765640558214872,0.2825514334886158
t1,ID,4209,0.013884422714258453,0.28376076950211615
t1,ID,1091,-0.02315740643545381,0.3302723584547437
t1,ID,1092,-0.04679477397424841,0.37148097852248874
t1,ID,3922,-0.12963177807097,0.3057503058763908
t1,ID,883,-0.019999763085880286,0.34050785751169577
t1,ID,3586,-0.1472860905438288,0.3148708561922659
t1,ID,4144,-0.09141560702862399,0.2995852466553686
t1,ID,5100,0.0464648636261934,0.27919379021778185
t1,ID,5422,-0.14767954047313292,0.2920747613792557
t1,ID,1123,0.025337179749400158,0.37017817024380395
t1,ID,1108,0.052159840628483466,0.33867326851521995
t1,ID,5174,0.024574859281158115,0.35609416493242807
t1,ID,698,0.07557168152305681,0.3338585972790866
t1,ID,668,-0.012265647453546477,0.376512211294499
t1,ID,2271,0.03527070316820682,0.3282170445090476
t1,ID,725,0.040685702945363014,0.3791021583257976
t1,ID,701,0.03305125987144831,0.37432127497330575
t1,ID,2291,0.013061990104502895,0.3832743139967077
t1,ID,2683,0.06200350764948765,0.32005630408682606
t1,ID,1,-0.018497456044311234,0.34094792971639415
t1,ID,405,-0.010908921745502547,0.3684580632879774
t1,ID,408,-0.04376034675976789,0.3556994151739681
t1,ID,1424,-0.07687400016409499,0.357649191889169
t1,ID,1510,-0.12499662901517936,0.3118822468151954
t1,ID,2073,-0.175596689623485,0.3733623188727036
t1,ID,2341,-0.10683581023317737,0.30363954799085185
t1,ID,436,0.09664821344508222,0.3531450061829532
t1,ID,1498,0.05592020259306233,0.33365312659211366
t1,ID,453,-0.012620776457302262,0.35791344117798224
t1,ID,1494,-0.0998093792055208,0.3279777545323746
t1,ID,2059,-0.07289066747067377,0.35607989950365226
t1,ID,2358,-0.0410952686718414,0.32098553361610516
t1,ID,2735,0.23746785424543965,0.30536290285640616
t1,ID,3371,0.1598046484679511,0.29549994044592814
t1,ID,1060,-0.021812435807912006,0.3490156629454742
t1,ID,1048,-0.00020627699343492496,0.3752667825516187
t1,ID,4587,0.019715237349216475,0.3386200550039508
t1,ID,5274,0.09657798029689933,0.2944068540905056
t1,ID,5461,0.00920882871926687,0.30637699207920266
t1,ID,708,0.0529418238898241,0.303081301238069
t1,ID,2243,0.09233192218097933,0.3255997576832338
t1,ID,230,0.04745305004762688,0.30015427062353156
t1,ID,75,-0.004083856780424991,0.30119197251476304
t1,ID,65,-0.007081584356455759,0.30351676788568965
t1,ID,1253,0.009273362267051504,0.30968358353600556
t1,ID,111,0.0777938662633614,0.325395311951565
t1,ID,1269,-0.0037031136830966305,0.27154911120450015
t1,ID,1671,-8.908761269372302e-5,0.29377312294221997
t1,ID,80,0.006700684216675601,0.3456340042564097
t1,ID,79,-0.0922716058016236,0.3729419613187738
t1,ID,1261,-0.025930371518880314,0.34273542260961404
t1,ID,118,0.09212732231828881,0.3613727720382938
t1,ID,1287,0.027309507884635445,0.3598689303317156
t1,ID,199,0.003722641064952477,0.34893149490883235
t1,ID,1682,-0.0104183395961052,0.332463033727024
t1,ID,1881,0.03757538226912009,0.35541398800357227
t1,ID,336,-0.005041280295078752,0.3749039503611728
t1,ID,342,0.01673478703614728,0.3718499533309248
t1,ID,1343,-0.001390187185836514,0.3942165939163265
t1,ID,330,0.06325229725564155,0.3055520062041616
t1,ID,1356,0.007833105532622085,0.3456185535308576
t1,ID,1401,-0.0390269806724453,0.40023588551512645
t1,ID,1377,0.09214128794115402,0.2999376922519116
t1,ID,1459,0.04488741262304288,0.3001449836722469
t1,ID,439,0.10713665420562792,0.37301303219668747
t1,ID,1473,0.09653962643459685,0.364013865213545
t1,ID,2017,0.14108031350841435,0.3114115861860134
t1,ID,2241,0.10062523246327361,0.3122403645030856
t1,ID,2542,0.006972018692596215,0.3078183350212239
t1,ID,2172,-0.11631335283524583,0.28291331029073213
t1,ID,765,-0.01833265403156736,0.35314809089935356
t1,ID,2369,-0.031625584686803834,0.33695594772099974
t1,ID,3136,0.05585701194908236,0.31105947256766997
t1,ID,331,0.04740409970359358,0.357168967965588
t1,ID,1340,0.04238360726069286,0.3192579940499103
t1,ID,1404,0.06763481722858412,0.3371015840464948
t1,ID,414,0.050740553226322885,0.33876608017477877
t1,ID,1461,0.034419764460684454,0.3078316923926892
t1,ID,440,0.034668623389228534,0.3587426616878832
t1,ID,425,0.10256024327303859,0.357588786640154
t1,ID,1463,0.029835792257115867,0.333206796374864
t1,ID,2025,0.03521353664524872,0.34022088103170744
t1,ID,2140,-0.15992102706083303,0.3073228590347303
t1,ID,2688,-0.048374155795262136,0.3250772636356834
t1,ID,3816,0.021113616500635837,0.2961815576794016
t1,ID,3043,0.018288485870962407,0.3632962003035639
t1,ID,3856,0.11589655620076333,0.35193215416362206
t1,ID,4528,0.08591797674441622,0.33664447557824817
t1,ID,5425,-0.11361066534090072,0.3632688066787863
t1,ID,225,0.014932905152785295,0.3514315671527122
t1,ID,112,0.024331560643558896,0.3861430025536199
t1,ID,1727,-0.004137252283935676,0.4282238307110811
t1,ID,177,0.06990745734174449,0.3669119113151726
t1,ID,295,0.14607029543658534,0.32921834976290704
t1,ID,122,0.04341777766516378,0.34815167147554865
t1,ID,1272,0.15437189093106757,0.36922789150595264
t1,ID,1586,0.17019069485732882,0.34450571885051534
t1,ID,1907,0.09096617922869871,0.3743656451378015
t1,ID,511,-0.015521638233841948,0.37056250506139965
t1,ID,463,-0.07686084258708376,0.3738676041721604
t1,ID,2129,-0.058517458729958116,0.3403012272490506
t1,ID,2052,-0.15032190852867863,0.3455389515955759
t1,ID,2191,-0.028547649064237096,0.30976183778106264
t1,ID,2395,-0.06343329616935453,0.27083310313598397
t1,ID,801,-0.03207779927814687,0.37214929132885666
t1,ID,2923,0.010662549768664573,0.32537827817462145
t1,ID,599,-0.022804815195412765,0.36826025626613806
t1,ID,2106,-0.02501224974612335,0.3421084561080777
t1,ID,2244,-0.040652101668343696,0.3520321544476531
t1,ID,796,0.012809207731513811,0.37583513423723025
t1,ID,2491,-0.011345471537982222,0.3498898529603872
t1,ID,470,0.10248401724516724,0.3609441437545471
t1,ID,2089,0.113157302553537,0.3444080177361242
t1,ID,2444,0.188201806436323,0.3041640855666261
t1,ID,2209,-0.0319703541199544,0.3369859499575157
t1,ID,388,0.015816229066046763,0.34956742002182484
t1,ID,1400,0.021835751989180006,0.37739121518385216
t1,ID,1455,0.05228049756123651,0.31517524971313043
t1,ID,365,0.05956482287209327,0.3424064999878757
t1,ID,367,0.07541709042658802,0.33729087800686536
t1,ID,1368,0.07474449768898371,0.3431211890256552
t1,ID,1355,0.0864789152477286,0.35581283921893153
t1,ID,1421,0.05400154299171228,0.33031990978647385
t1,ID,1539,-0.026659211044918175,0.33865122084095
t1,ID,444,0.07978784417089019,0.30665277749069764
t1,ID,1464,0.057869525430440175,0.3084275145626238
t1,ID,2113,0.10629722768296526,0.32827307870270345
t1,ID,2470,0.031121101079835983,0.3184039949192067
t1,ID,2963,0.141385061011386,0.3682260928922531
t1,ID,410,0.03307542738013041,0.3445421931869093
t1,ID,1434,-0.0016723039780240636,0.3364035024787703
t1,ID,1513,0.0447209863610597,0.3200389195929371
t1,ID,2076,-0.10749094593801606,0.33746551545502446
t1,ID,687,-0.014344527413458614,0.30700559817661166
t1,ID,2232,-0.09039336378039893,0.3402891696222161
t1,ID,778,0.09223642486829169,0.3694172931217995
t1,ID,2517,-0.017202184825082643,0.36507411381538446
t1,ID,3545,0.12144637295806407,0.34483582232369875
t1,ID,4139,0.16586588167218527,0.2344163245304009
t1,ID,696,0.030431954118145588,0.35127552483258523
t1,ID,2234,-0.03891834553676765,0.3321187814662839
t1,ID,2552,-0.13062360652299368,0.31134458305626006
t1,ID,870,-0.011923022001713919,0.3552707927881066
t1,ID,3155,-0.13888064282979667,0.3446640038340948
t1,ID,3748,-0.12987529756108596,0.344995008081643
t1,ID,996,0.0031448932397497454,0.3103922906003547
t1,ID,911,0.019738561545168516,0.39513468016618175
t1,ID,3925,-0.04838723747287769,0.35673169087171314
t1,ID,4612,-0.13499788475008506,0.386263467378622
t1,ID,5228,-0.00932374779113408,0.2950619238246597
t1,ID,912,0.06512256496228319,0.3645288484806561
t1,ID,3412,0.051826692569697505,0.29052473583272365
t1,ID,3913,0.07985658444610289,0.3141247509349525
t1,ID,1528,-0.040380189033477065,0.3138492648853281
t1,ID,492,0.018840487504597443,0.38137982341593707
t1,ID,2094,-0.005516195025174215,0.3075714870650947
t1,ID,2072,-0.23828064711039526,0.3338133791094966
t1,ID,2268,-0.14095064973653393,0.33403959486706747
t1,ID,2747,-0.020990937413817464,0.28793620372013196
t1,ID,3698,-0.03142282216689851,0.26705270067863235
t1,ID,4555,-0.05183859471139334,0.2720779558166453
t1,ID,1089,-0.03503477589101694,0.34038111420842493
t1,ID,1090,0.03914584460497416,0.32179083741663034
t1,ID,3893,-0.04129235820529305,0.3223169182409428
t1,ID,683,0.04041437588857738,0.3404366467112952
t1,ID,2034,-0.17597894866153657,0.29676968495392747
t1,ID,2248,-0.0878530035374777,0.32130412050611434
t1,ID,435,0.12247330015527824,0.3581023430606109
t1,ID,1497,0.014620967362044462,0.3382015640789783
t1,ID,2065,0.013041047917479523,0.2951933377051754
t1,ID,1445,0.014285479443569943,0.30814114908739
t1,ID,1522,-0.04117244352525255,0.3245113217829974
t1,ID,490,0.03473472831584688,0.35967745184706734
t1,ID,2084,-0.03786433164124149,0.3469210342047692
t1,ID,2214,-0.014242340513170124,0.33037614445863794
t1,ID,2443,-0.03033968731865914,0.355840290153278
t1,ID,2875,0.11047961758311603,0.30927292275284257
t1,ID,824,0.009584458708093484,0.33007782551519294
t1,ID,2743,-0.06610665842332406,0.3221304805331265
t1,ID,3623,-0.0006030468574305088,0.31215785069635393
t1,ID,4206,-0.06879519489539357,0.2952404288463715
t1,ID,5329,-0.025611720463552878,0.3087643105230637
t1,ID,5518,0.013973701448428705,0.282115271285061
t1,ID,1168,0.09989771397537969,0.3658007159299912
t1,ID,5671,0.0938739921582733,0.24549824884873564
t1,ID,5331,-0.12593480676450783,0.2918072386026454
t1,ID,5499,-0.07178992651511745,0.23559548849624218
t1,ID,1158,0.028148197258099795,0.37459109272636854
t1,ID,5648,-0.018472810271297505,0.3163919502316576
t1,ID,5944,0.013545758745980156,0.31379100389513187
t1,ID,228,0.016328664969075243,0.3647708800079555
t1,ID,665,0.06755702933259448,0.37177117266567095
t1,ID,500,0.003145452214826097,0.3338645156041817
t1,ID,2222,0.055997169065335604,0.3470652583064528
t1,ID,2590,-0.07953285613088358,0.32313539122126067
t1,ID,3697,0.07085223606666592,0.33656941414341696
t1,ID,961,0.026212624858852736,0.35574798487393794
t1,ID,3919,0.11695793621188236,0.3093183893956688
t1,ID,4627,0.11439950060444255,0.3622973684117322
t1,ID,5233,0.18491672632988454,0.2908714884988689
