ID,y,BV
1460,13.526392170270029,9.827982728678657
1462,9.970868866824613,14.182868628946645
1471,6.09887695964008,9.605253782080746
1472,16.90996890307923,11.92663888269979
1478,-0.5679740608327455,4.119025033544961
1479,15.559732908606838,14.090965954834239
1480,14.138293902996525,8.886125681377893
1481,-1.3566870232569217,4.967291815827016
1483,12.958410845393345,8.755447910597155
1489,5.690701035444743,2.431825013307529
1491,15.101069926258752,4.94926734887865
1492,12.340058819941788,9.573432621381674
1495,9.966811400818179,14.529393435978637
1496,11.441525495469499,16.31676951989974
1499,5.481844374256854,7.327045402721008
1500,8.721141569034366,7.0359880229486595
1503,12.824166300909596,5.927739498457844
1504,15.384556431817183,7.204462738617941
1507,6.0456205429401475,2.836816218352792
1508,-1.3698602924161243,10.239982659531584
1509,14.400425787980932,8.685006907989449
1510,12.203891857118213,12.18751424476288
1511,7.737114252218285,8.357912394838223
1512,8.915638546090898,8.840082973306652
1514,8.461370428560127,9.37655085972343
1516,7.048133039061388,2.945624218857528
1517,16.578134877409415,15.365531701110548
1518,15.489617690575962,7.263424091610596
1519,-8.550503825773378,-0.20980658905209393
1520,9.535045291254086,12.588939153304942
1521,6.066497705161937,6.742634638035734
1522,-6.174979520044453,3.8109335105450084
1523,15.773314763091324,10.135457783476971
1525,8.26786428481229,10.95949702104612
1526,12.813864711017638,11.239865748579984
1527,18.39644817902394,16.833551341204704
1528,5.140695451868919,10.58610983177971
1529,10.897234037875846,9.942654355058812
1530,20.892663978334813,8.878527798157135
1531,9.267389868999917,7.221929151722782
1536,-1.3686082840794545,0.9575819195434467
1537,-1.736173874660413,-0.297823683490797
1538,8.642196111079977,7.0552828900693205
1539,2.5067096804606406,4.086179761999826
1540,-3.49377638337205,6.854869029149127
1541,18.73244121235175,9.442909864889526
1542,13.870963988448208,6.630768853845313
1543,17.567198040625094,11.788432394083356
1544,1.9730419906183245,7.932028099653444
1545,13.383588710319438,4.8629179938139
1565,1.0896451681275268,-1.0484224395808133
1588,13.982462218807601,0.9142000658711924
1591,-1.31256351799275,0.8597977174943624
1592,-1.9855158341894126,-0.2247238667467859
1598,2.3601503471323273,7.927070285432057
1601,-8.015930960773098,-3.252728156023335
1603,10.333116596938915,7.826954086820309
1619,-0.39746345835067476,0.8940452612099107
1630,2.6858153920044128,5.038043626888421
1656,1.46926747448985,1.9503175046361263
1669,-0.7978187610447893,5.811662668044913
1680,5.918375754646087,5.009105765336923
1683,-8.04773754038999,0.3263408901595549
1684,-3.2966745489590394,-1.9110373853696618
1686,-5.610672043786289,1.508458586510616
1687,-5.1416013907025295,2.4213108616045185
1691,10.942814231252873,9.095796061985512
1693,2.9984733519155835,0.9103153050441863
1694,1.0057887812187776,0.6283209763626282
1699,11.299490460553969,4.636719337571901
1700,3.376280005273329,8.617599202876036
1701,5.716537557228252,4.139708408370851
1713,12.14420738137799,5.50789908149442
1739,8.396074357576435,8.297809545804832
1741,2.9242641196118813,4.861193525484493
1742,7.206603708353706,7.21967439054925
1744,5.93420842074127,10.930636297013093
1745,1.0181177920596434,2.1871243232912936
1746,7.673221268205133,2.251147992673285
1747,11.123139035197987,8.218344134584955
1748,-0.6390182206853177,-2.999593140404552
1749,17.113444658905777,12.979311064328847
1750,-7.004402411075632,-3.731748279529831
1751,-2.1727692718627125,3.227750052607271
1753,16.135351242224967,14.330150190401977
1754,3.898614967918814,3.7237679188410073
1755,1.1448378486978372,6.450000277932699
1756,6.225232347854536,10.184226926126234
1757,6.8077941558955555,1.506919589202192
1758,1.701929917179465,4.506595508226506
1760,-3.1999839490735615,-1.7868657600879674
1761,-4.21237534662816,-4.771231660040012
1762,-0.5736245669087862,-0.6139091846610142
1764,2.0321259727146654,1.732352328323497
1767,14.076224676696604,5.125973211082122
1768,-0.8576313419173012,6.430108872054022
1769,2.779406861039881,9.18779121001791
1771,-1.1766322669147977,-1.8564436666390112
1772,4.848024276969886,9.056108023968227
1773,3.974006937204822,4.817620084796883
1774,8.646407218403434,8.365401978719362
1777,11.96604730276393,6.061482675701238
1781,4.456569157183521,7.790675839761636
1782,2.9954349071485837,0.271484022409361
1783,9.817602819035587,10.027598481763285
1784,11.007848578706128,7.748998759159461
1786,9.415677641298236,6.034650867611991
1787,11.385505063192857,4.007625900316484
1789,6.495865729333234,5.883598600301185
1790,1.8296794004694616,6.302126605967632
1791,4.740087731726093,4.275518202359008
1795,12.764307551916847,8.421513359503573
1798,3.61551563435203,0.9491146907799773
1799,7.5825530252275115,7.040259864437744
1800,0.7754850670326778,9.239685632748792
1801,2.0904611979245877,4.247667951452189
1803,10.473529984612806,11.743971554665544
1804,6.7509078596121945,10.709459572782189
1805,3.5732633116951753,5.123152543946342
1806,3.8531932627796137,3.7870446773281463
1807,11.051478644864284,8.94900002991845
1808,13.088602046174753,12.292651944462383
1809,12.249791774854865,5.129152691625508
1810,0.957174573696175,2.6064890923639057
1813,-3.7616238852670945,4.636838554829931
1816,8.90181899829594,10.153841122230977
1817,11.429142952059061,10.157478720071818
1819,3.0982361912878527,6.993372978340299
1821,0.5906782806848293,-0.7078137506198997
1822,14.517698818632915,8.66914271504625
1823,15.982111159652192,6.380403397435397
1826,1.8683183512090715,3.9615256526407476
1827,10.22421958565586,5.117875715916061
1828,0.18336266399033585,-2.184884316094835
1829,5.44785259698855,5.578936481846361
1831,-3.394146705403516,2.3103013966027426
1833,1.291388253095123,5.5436401419934525
1835,19.777716452227374,9.38397942488919
1836,13.831132713644559,16.18590113697729
1837,10.23811392783412,13.971310314703508
1838,12.972205125899016,9.458532756022064
1839,8.376455182752991,5.131409890999566
1841,2.8569337824102354,5.841551094819537
1842,15.381089052890966,10.951561431947642
1843,8.727974762317121,-0.3803864024258867
1845,4.521360468443709,-4.064886507197202
1846,5.398350917273681,3.230034230263734
1847,2.1960231639026664,0.6835358777966525
1848,11.606195717159508,9.293796046371835
1849,2.4244696404925072,4.516603668545254
1851,18.46998665949467,9.812524607672096
1852,10.608007678852504,10.025270836248918
1853,4.277364608502888,7.745480759012944
1854,4.166396993081008,9.255993561949644
1856,10.19356313116484,16.171368506373213
1857,11.537812415510244,11.71294310311771
1858,10.341895185589507,11.606437509405996
1859,9.662095811810115,14.403535101347236
1860,11.991682784362478,8.624079550251215
1861,9.833698370027781,10.988377939024167
1862,4.150030177934634,10.150339356278455
1863,6.017791517363629,8.614657165817013
1864,-2.6306135239862876,4.352231124657327
1865,10.802786518242574,4.245464430811649
1866,10.91390731308859,8.07371934710924
1867,3.532396526858826,0.9952207114122638
1868,12.810656670964297,11.563421256750146
1869,-3.7363631167870386,3.2465553412236448
1870,8.885033075543038,7.187837833043383
1871,8.751034093382758,6.235353248023078
1872,3.048596972960692,6.62191403833335
1874,5.468928334036125,4.285087468165963
1876,7.318329702630379,11.06773480530013
1877,3.2573588807019833,6.695185047522846
1880,19.81742440088117,12.377723298314816
1881,4.539675953750218,10.026657736165959
1882,15.973615896082887,9.044655265999387
1883,13.385045466530109,5.942455276632268
1884,7.533355721229227,10.940200065072682
1885,8.42319737059939,6.453217323634035
1886,1.225898576931348,7.445814058917617
1889,3.21841570159531,4.3992269927713
1890,1.7224839376598586,2.6249420003262984
1891,15.434646350462565,11.628534614320383
1892,7.801619295230488,10.718706342215242
1894,-0.8493351492883532,7.275646230710591
1895,10.569414185181241,8.356198247078527
1896,2.135467937043485,3.3624462983469496
1897,13.0935096404521,12.118878915092278
1898,0.016306091974837678,7.3089699289758085
1899,13.644368334793052,4.897218086826008
1900,6.857015264885881,3.387297232691377
1901,2.8126579827000158,2.5284660220469015
1902,5.837929672049283,8.259689995932915
1903,2.313576943309568,4.866992194454075
1904,-3.2462985458091898,0.07746662309171848
1905,12.821511755782588,11.356501217891193
1906,14.291855414407243,9.170208004810606
1907,7.359153626397049,10.564043259064963
1908,7.1589702482357644,-0.0783813539877598
1909,9.125312364740555,13.139852177711202
1910,17.704147211653346,12.087807425422747
1911,6.615021393432008,5.426115749917539
1912,8.934240207616243,13.257558104603003
1913,11.162022633081401,12.013374878778041
1914,12.013977682418652,6.249493683630617
1915,-7.2177568126489815,2.191607100820737
1916,6.523013430213305,1.431647782911462
1917,4.335737336544571,11.706744763177463
1918,15.78285402189178,19.85006043763546
1919,-0.06110573199323044,3.024658265627893
1920,7.754082438346172,11.108807292968985
1921,13.91486997875467,12.50981996509914
1922,4.549662810614057,6.4088267093715405
1923,8.586303111133278,6.665561216847945
1924,-0.9904358714534798,1.217053192444423
1925,4.415193320840765,6.186031608576951
1926,11.375795469675884,8.700592598535382
1927,1.638231978388328,8.217218509953335
1928,3.7446706703838557,6.5221186773627915
1929,9.653672452383384,5.918347686734296
1930,1.9914100359236273,2.995552830337512
1931,5.047723421717838,-1.284503970441654
1932,14.633737283246322,4.94462199578654
1933,7.393861964195166,6.692187071578519
1934,11.847838049192179,9.018444660447024
1936,10.90009680993631,3.0745577783788742
1937,-1.9557553059391304,-0.14941717792532483
1938,1.0515690090960792,2.0784819842707227
1939,7.75688281230606,6.826567899123705
1940,12.395884509350696,10.10398876266188
1941,6.223169907641043,10.825806996672503
1942,5.343422713232427,5.292445938941344
1944,20.577433913749754,16.101619215648913
1945,19.461565484509908,20.16817592147022
1946,-0.47239167412627747,7.398353072922595
1947,5.0129777120623835,4.992563232433653
1948,7.517911198393467,7.920199919846628
1949,2.409396371903868,-2.7963107996635896
1950,-0.9649243162263933,-0.30131382916825866
1951,-0.6594022493745619,1.626895605312459
1952,4.508505201830002,-0.20150790346905567
1953,-0.7822221807184151,1.2561929645012222
1954,3.6750801068476346,6.0701354252195285
1955,7.115933440964026,3.1501215064247794
1956,15.065706689476027,10.58945916134253
1957,7.911347376688159,11.137242041921787
1958,8.708464964094068,13.268790675310555
1960,22.204034658008716,10.703542472746195
1961,12.11767877243878,6.113081317285274
1965,13.892624750290992,6.801055411010544
1968,4.010703154290414,5.030112749982787
1974,3.3969589180030684,3.1303968610107313
1975,-0.0822634783691143,6.478601342103489
1976,6.990555750429649,7.798443413196895
1978,7.3662919412765735,9.808381258309247
1979,11.530266149323213,4.124492140601452
1980,2.6479850054375005,9.48121415283155
1981,2.964521632371949,2.940137794556852
1982,9.60489322184546,6.699270782802312
1983,7.386782966657176,1.118606066224321
1985,9.749641623405598,8.412991026303132
1986,-4.431104997266241,2.8244737701770983
1987,7.8164134317332365,12.473528548674778
1988,11.1340207371273,9.403230637168157
1989,-0.48030272955491604,4.239918255097497
1990,8.027132124941964,16.832573809720852
1991,9.298494933510572,9.419709490613853
1992,13.21736658794012,12.612387626819393
1993,14.156238531346954,13.616093461833163
1994,14.776812567679766,9.744072070215635
1995,4.015221049925387,4.6911784867939375
1997,11.394202983428805,4.62136369244464
1998,5.831949167723482,10.408055715399415
1999,1.082907489506531,5.305883478147815
2000,16.229896067136874,10.430773785743252
2001,13.35793346737848,9.20112739678381
2003,10.679877869334529,4.6620640074828055
2004,8.888272758854514,6.721722704600271
2006,-8.170157549867584,1.1104151886508409
2007,9.502153580973753,1.6663780230950072
2008,11.633186989048232,8.36637774569913
2010,3.3209769916951437,-0.678210801336044
2012,19.525692789404353,16.487122298790602
2013,19.527495728139243,11.456701576338515
2014,8.750109843317928,7.309275663891759
2015,6.484658723849966,8.363160579908639
2016,7.134042104222271,10.359994429547168
2017,5.154747936514104,4.933345297554114
2018,4.140773232265686,9.096590576550263
2020,8.430268286643456,6.641534899351286
2021,6.493695727291615,8.40017238714394
2023,10.679110385099317,9.409848806435887
2024,8.368403829925736,5.775521816551115
2026,8.576974472358195,8.523232926867635
2027,10.290274197138466,12.076806333354497
2028,9.02107354957349,14.041864346192668
2029,20.90782669542332,11.356291061636188
2030,6.361029651823802,10.992966590338604
2031,7.414299274669528,3.548397662121144
2033,6.138284030037054,5.950059875334638
2034,3.0021326973044786,4.536073495762724
2035,5.031488184326549,3.0948340040008735
2036,17.14780759104047,9.663586494391193
2037,6.941307605463656,9.999111007630814
2038,2.414477477654404,8.422797959629616
2039,14.716500856098298,10.885286542450586
2040,14.568878280712745,11.565522311190957
2041,12.348887226254671,12.67919815264446
2042,5.461522680359084,9.865877846397844
2043,12.095402864127667,11.444533413869896
2045,6.609103397059158,8.743760216744937
2047,8.704741266081722,15.97122869682173
2050,8.848310040774242,9.221276085890878
2051,0.8710140464510916,6.17296826144034
2053,6.916212094213282,8.181277495018028
2054,15.30811767034984,8.580251476680765
2056,7.360859942163719,7.999803551304672
2057,6.492016481644619,4.4705646615160575
2058,7.220897114748497,6.796254889009217
2059,9.733539220760662,9.994955487390952
2061,15.62956909956078,13.059660309018309
2062,8.381040162646453,13.714734329191101
2063,9.086484291955186,9.965469355532456
2064,1.876459146372405,5.305032439587901
2065,7.93629994722831,7.800258927535773
2068,5.09300543183616,6.109892159357153
2072,17.728290212903694,14.921554496373027
2073,13.301386368441694,14.978112383679122
2076,4.423182781859559,6.371625338080492
2077,-4.8488296565295705,2.469761480440502
2078,7.276119675568898,6.1995872343315614
2096,17.813452443623028,8.656383161795205
2110,13.721610600763464,9.448744484862935
2112,-4.318384784023725,7.387785151458735
2113,7.213933578219779,2.6112986118113715
2116,3.6619155663182132,3.6671206521000124
2126,-1.4038582574421765,7.435891989270648
2132,10.60786894019213,13.198423982496458
2133,20.143566444133768,11.816309625603186
2135,12.57208824858441,10.905518828116172
2136,11.520112969782538,6.4419120010854805
2137,13.118403253611087,9.452495691952558
2138,13.500518835865622,12.62010268146502
2139,9.098361183878248,11.203424496270593
2140,5.467827174388523,7.44772141101745
2141,9.133809071066578,7.770690705795332
2142,10.551820177163824,13.396005386703354
2147,5.134292398422232,5.224998588774404
2148,6.1113751194134345,7.555450360140008
2149,11.599168743895547,6.9875817070165125
2156,4.954644084674436,8.941073354157133
2157,14.781538412435705,8.589278902571266
2158,9.507465810983671,6.946582912699706
2160,12.798400467895192,10.229968241112521
2161,7.756449933689531,10.1198818383014
2163,7.996465523176427,9.241079073042624
2164,1.8470647671814966,0.2110524462282647
2165,6.8114957006527375,4.801974792882968
2166,4.110920033367361,6.861498559078673
2170,16.169584778386206,11.848250145330255
2171,17.60002987606708,14.996965277083692
2174,6.985288181030235,9.637301803601222
2176,13.050058913975015,7.707803683341466
2178,4.800068337097867,8.30972850130955
2179,3.7626813684801506,3.8731203929319813
2181,10.796198593409986,5.349560828818003
2183,13.384685129688563,7.668159208440553
2187,9.277585673314887,5.460749646950662
2191,1.2384524682871678,7.28758649077846
2194,7.150883288220859,8.422058586395389
2199,11.573419496360046,10.599885215716705
2200,2.823388920634082,5.300227143253691
2201,1.5107974159553619,-1.7044558070148872
2202,19.8601013330617,8.781264531171251
2204,11.0681541877127,9.096149799427767
2205,1.7632043621455322,2.2015326719536663
2206,8.052685761648709,8.167805146918345
2207,1.63986953641185,3.7900345764353185
2208,7.638674120551923,11.997622919301596
2210,-3.94373998161755,5.488639397215155
2211,22.534906655063235,17.032050161616205
2212,-0.9717017190328194,2.7378201866386744
2213,10.10255023066907,7.384857750885653
2214,13.73336346041415,14.994845350612596
2216,6.475666503650624,4.2132510133206775
2218,9.299311019149322,12.248091248773257
2227,9.504591286022826,10.050600259353725
2241,-4.552186903225683,0.5842751600002442
2244,8.405126757148974,15.39209875021462
2250,7.330877236370259,9.800835983385765
2268,22.46437283949755,16.336900446099296
2286,7.801290948669237,9.937465038314631
2311,8.591503473986254,5.671703439915332
2315,10.368641403829402,11.336083228164773
2331,17.71647790574996,17.926627258426077
2352,22.218626892628233,15.035477856631665
2357,10.008008428556742,4.811021277543423
2358,1.6558389316674713,6.198142918636528
2359,7.889429958527915,7.810095739537824
2362,13.147818493602976,8.711550703749367
2363,0.812251588430076,4.936352153565703
2364,11.206959300497987,10.65052472699385
2365,-1.4938608098888686,8.433704876830046
2370,-0.656257746871705,6.596565879723324
2371,6.457996453172324,8.843205961155105
2372,13.815110722048182,10.660476234821944
2373,1.372667290800372,10.66152643151001
2375,8.634422407994958,17.79734351529495
2376,17.776069043759513,12.95241550007049
2378,11.621191749234049,13.837623195123424
2379,16.844530641053847,8.647880913298964
2380,3.3648496597975317,4.796980027029379
2381,7.127151556195848,8.7413770268639
2385,7.566846971111458,6.769236875942583
2386,10.63985094855114,9.070103133405775
2387,7.755647490904717,8.374677736987266
2388,4.124293214608459,7.908388771724127
2389,14.824305486036463,11.292833500582876
2390,16.5547998846542,7.0573730122509675
2391,0.7675109445885857,5.405871841117097
2392,-0.43917360236737,3.138911333277772
2393,6.678702109179771,1.7729653618660277
2394,-3.6575028539319288,4.141910897645368
2395,16.571718687039002,7.085647369338824
2398,10.562380026605043,11.484516957731692
2401,6.875312313932632,5.208955308336457
2402,1.1922464354072804,4.263860463912455
2405,6.292893425117401,6.827443728311264
2406,1.72519426126799,1.7187470414503578
2408,4.767825398926295,6.323617379912007
2409,-0.3481327461946573,2.7932523304078893
2410,13.402744411138606,15.762065331197256
2411,0.9578815212618155,0.19579938484873383
2413,5.2176522016937525,6.829418015866872
2414,4.351855037800259,6.084516994074172
2415,15.448047057326697,6.158121808851986
2416,7.087883063980497,10.66516273498376
2435,7.957718311433539,6.209661797577982
2437,6.319021723843155,10.312792068354327
2439,13.902363815514887,8.402495275521472
2441,10.180183192141355,9.455315113557623
2444,15.994267685738736,16.073089372905446
2445,12.116639849648035,8.031081183433166
2447,2.254435187716873,8.23362252142791
2452,5.857368013179094,6.8696008713856225
2455,12.528135647565195,9.654849253588862
2459,18.146367904277138,14.055422476533273
2460,8.073071978605338,10.75368147824404
2461,17.539689755427204,12.727092406358702
2463,8.241249699135654,10.371789500943196
2467,6.386754764131984,3.8988943423696196
2471,20.281471780112113,15.832701378465744
2472,2.4284760821726,7.811485553367555
2473,3.135885318191648,7.336051860530733
2475,3.85336200487213,6.085881054371581
2476,13.96737269263427,12.32677740908851
2477,12.24016526181809,12.891255807929918
2478,11.9917341112644,7.570548594873608
2479,9.56540466864365,7.777318074326122
2483,-6.887570977382134,0.5402619615244919
2487,17.78750748119582,14.529652281045152
2492,12.046672668613706,13.186341807813333
2494,11.417118276999014,12.631363691504886
2495,17.335468412180944,9.520312580009959
2496,9.213360879679772,2.556019286711262
2498,3.8766700406899837,5.611337263179166
2500,3.4491772191759726,5.922949424427689
2503,8.085636130765153,11.80253875610095
2504,13.25071469115925,18.235216154327553
2505,3.6381487481882546,8.53295714015256
2507,11.40332688492439,5.134344996089409
2509,18.545132389270545,15.100359874486518
2510,8.22689425068307,7.42049899094154
2511,-0.12648059927576139,2.6292015618384514
2513,6.324292526799534,6.619111198762769
2518,7.961358384795068,7.3138899223328115
2519,8.642168754266429,10.012393652476444
2521,19.569646258506495,7.62782291408066
2522,5.311410863567149,4.653150766400446
2523,4.118587702872368,5.732872463462876
2524,7.672851274425911,12.241833191684158
2525,2.4179683212003935,2.114162720865111
2526,12.006554843856325,12.976112377104425
2527,4.685463336642382,7.8523961711035914
2532,12.124562923182447,9.991390104704546
2534,14.938564226009376,15.56408525348528
2537,20.011498332013065,12.56746112855288
2538,3.3202112852500942,8.372591387153818
2539,2.298297823807614,9.668609733909035
2540,11.597807429708318,9.996581608258271
2543,2.013371528648891,10.279350660214467
2545,11.137039027408415,11.043269109294476
2546,7.105569752754694,12.447332279277397
2549,31.074602477842152,18.659469970635538
2555,8.769579016483718,12.885995928585455
2557,-7.688744442659887,-4.4869522890934155
2558,7.969997550563107,2.409178595053324
2560,11.109791340051245,8.195655891501922
2562,9.02562101778172,8.06801877539483
2563,17.672183691401997,12.79295617667405
2564,4.365299396595641,8.00208213689312
2566,9.525282972357868,7.288526131624544
2573,1.3346511394552043,4.598974388084182
2574,-1.4094039686137152,3.4211491663007574
2575,8.545675053582245,6.5961199521429235
2576,3.726855746834198,1.0940658308888995
2577,2.4577468014219574,4.094351574619209
2579,-0.5278278311608986,-4.624409499194946
2580,2.233456530731168,8.245363678319524
2582,4.642164024857968,5.565428658026906
2586,5.405854321866265,4.7512806726238574
2587,10.155873042149642,9.603863657851702
2588,2.8774778694444283,5.691323622350788
2594,14.857986995840086,16.30367243795542
2596,8.683430281927828,9.368385171098454
2597,2.0779584488830842,6.270227119444202
2598,10.561310037071346,5.666853406103664
2599,-10.99282650405154,-5.586611442616438
2601,11.73622701458711,8.343412582306442
2604,12.697795303675711,11.150122210186073
2605,11.741857992433737,12.424631276015552
2608,4.259561046392923,6.874707448785018
2609,5.205711898700598,4.016212432681854
2610,13.770790869270147,12.82281760862844
2613,20.895136472920207,13.8476773039387
2614,18.896799953401995,16.957796357260605
2620,9.85371770411152,11.02018021516447
2621,6.683122787470927,5.446833116943621
2624,11.019246799175415,8.278546727195314
2625,-1.4072262773427102,5.6754649546659754
2626,6.084689945555194,9.315759658759399
2627,9.495724135139294,11.766830764805485
2628,10.355401781157342,10.166780799039813
2629,10.451258031399778,16.52197184911383
2630,9.61185983930368,10.18884191750571
2631,6.547365828567692,5.402826872463467
2632,9.820566070143162,9.373945859928341
2633,3.950118193618432,7.65806055057637
2634,13.211412344680344,7.036076553285535
2635,5.050950087119346,5.937022716268069
2637,9.586807350620086,10.979738225318874
2638,6.762470613855257,7.39099552730213
2639,6.459558987783062,5.182441273781042
2640,-2.511088746468036,4.740830309851556
2643,4.389815360992953,12.275920909440952
2646,12.239168443147094,8.664048821160366
2648,13.07763058409133,12.214841169422643
2649,1.383959299913407,4.118549350189317
2653,4.730957717703031,3.537578820887351
2654,7.241083507500296,3.7034709104745396
2655,11.084418717768246,10.976859544146375
2657,3.84543846551124,2.2128036950664702
2658,6.611373255261615,6.2548119231777255
2659,8.993920503729864,7.142209535402242
2660,-0.07044594445665187,4.757406388875529
2661,-3.228938960660657,3.661112789800904
2662,6.949366542804474,8.043613153429797
2665,11.111547609075242,9.483854808605177
2666,-5.96331930954369,-0.06726341800842828
2667,14.902925970470807,10.6463473797001
2668,19.504423713190043,10.894517869993383
2669,0.032036646751905096,6.7672176603731655
2671,-1.1764212728356238,5.88116742781195
2673,13.771786982066786,13.073893718311435
2675,6.257257868883268,7.32095707227193
2677,-2.4926558892607886,1.5783505470890082
2678,-1.242909041576111,1.0265019085828695
2679,4.306664836659426,0.5210131868834325
2680,5.275622131630712,-0.34141525568972375
2683,4.593202213091092,4.967118592024947
2684,12.582019934589113,6.538837442925763
2685,13.925572074413253,8.267357021529735
2686,3.2211912039558035,10.16610221102174
2689,7.061960388275184,5.521521686942566
2690,2.4216385284990984,5.25117209130532
2691,15.543146210262766,5.445225709670432
2696,14.240802839275641,13.244569495288172
2697,13.012962768456097,9.033085095469401
2698,11.42759625392767,9.034040893570294
2699,9.92732909239646,8.054945348630458
2701,4.7098441276687915,7.822307568912755
2702,18.800657530803658,17.99082813092679
2703,7.561960221581418,11.595530419415342
2704,17.84662109285125,15.081674413941057
2705,-2.1417546447455607,1.7768499455597173
2706,9.411894568987314,8.332767965421445
2707,15.06456073735764,15.289981872581873
2708,14.806787978741276,14.637784765047329
2709,9.340365560299757,15.88847480404593
2711,9.200411480624247,7.219934710563078
2712,13.235742554938987,6.573055109761175
2715,14.089244179487473,12.752491966216912
2716,13.017560557925151,7.910378503138479
2717,20.004883792116104,12.667065163295812
2719,30.781771206859652,17.604806957579914
2720,15.876688178819688,11.0212734783105
2721,14.46072793047658,11.102648596223467
